Rank,Previous,ID,Assoc,Gender,Name,Points,Previous Points,WeekNum,MonthNum,YearNum
49,49,114726,GER,W,MITTELHAM Nina,7010,6920,0,12,2018
50,91,119730,CHN,W,HE Zhuojia,6864,4524,0,12,2018
51,52,124110,CHN,W,WANG Yidi,6729,6708,0,12,2018
52,53,115920,IND,W,BATRA Manika,6697,6697,0,12,2018
53,48,131342,SGP,W,ZENG ^^ Jian,6687,6957,0,12,2018
54,62,118786,SGP,W,LIN Ye,6493,5983,0,12,2018
55,56,107177,POL,W,PARTYKA Natalia,6469,6379,0,12,2018
56,61,111066,GER,W,WINTER Sabine,6403,6010,0,12,2018
57,64,105913,CZE,W,MATELOVA Hana,6383,5798,0,12,2018
58,58,133405,JPN,W,ODO Satsuki,6328,6284,0,12,2018
59,66,100868,SVK,W,BALAZOVA Barbora,6254,5716,0,12,2018
60,54,111072,ESP,W,XIAO Maria,6245,6650,0,12,2018
61,60,102949,UKR,W,GAPONOVA Ganna,6200,6110,0,12,2018
62,51,114706,TPE,W,CHENG Hsien-Tzu,6133,6832,0,12,2018
63,80,112868,MON,W,YANG ^ Xiaoxin,6085,5062,0,12,2018
64,63,110226,CHN,W,WU Yang,5796,5886,0,12,2018
64,94,107321,UKR,W,PESOTSKA Margaryta,5796,4368,0,12,2018
66,47,105469,AUT,W,LIU Jia,5784,7023,0,12,2018
67,69,106788,RUS,W,NOSKOVA Yana,5775,5640,0,12,2018
68,68,107302,HUN,W,PERGEL Szandra,5690,5690,0,12,2018
69,70,105111,AUS,W,LAY Jian Fang,5627,5627,0,12,2018
70,79,123112,CHN,W,ZHANG Rui,5604,5121,0,12,2018
71,67,112280,LUX,W,DE NUTTE Sarah,5590,5700,0,12,2018
72,71,103283,POL,W,GRZYBOWSKA-FRANC Katarzyna,5585,5585,0,12,2018
73,73,121623,BRA,W,TAKAHASHI Bruna,5530,5530,0,12,2018
74,59,131401,KOR,W,CHOI Hyojoo,5509,6262,0,12,2018
75,83,108843,AUT,W,SOLJA Amelie,5504,4998,0,12,2018
76,99,119542,JPN,W,MORI Sakura,5503,4270,0,12,2018
77,74,102427,ESP,W,DVORAK Galia,5366,5366,0,12,2018
78,75,111213,HUN,W,MADARASZ Dora,5337,5337,0,12,2018
79,76,119285,KOR,W,LEE Zion,5169,5259,0,12,2018
80,55,117819,JPN,W,HAMAMOTO ^^ Yui,5145,6417,0,12,2018
81,78,114158,KOR,W,YOO Eunchong,5133,5133,0,12,2018
82,77,132095,JPN,W,SHIOMI Maki,5085,5199,0,12,2018
83,95,114905,SWE,W,BERGSTROM Linda,5031,4323,0,12,2018
84,81,103352,CZE,W,CECHOVA Dana,5014,5060,0,12,2018
85,84,111416,SUI,W,MORET Rachel,4965,4921,0,12,2018
86,86,114085,SLO,W,GALIC Alex,4940,4670,0,12,2018
87,88,131036,JPN,W,KIHARA Miyuu,4905,4614,0,12,2018
88,72,107221,BLR,W,PAVLOVICH Viktoria,4895,5570,0,12,2018
89,106,132251,PRK,W,CHA Hyo Sim,4799,3989,0,12,2018
90,85,111601,CHN,W,MU Zi,4764,4764,0,12,2018
91,97,121706,RUS,W,TAILAKOVA Mariia,4761,4311,0,12,2018
92,98,108875,UKR,W,BILENKO Tetyana,4755,4290,0,12,2018
93,92,112356,FRA,W,LOEUILLETTE Stephanie,4685,4518,0,12,2018
94,87,110995,ITA,W,VIVARELLI Debora,4641,4641,0,12,2018
95,88,112453,CRO,W,JEGER Mateja,4614,4614,0,12,2018
96,135,112221,USA,W,ZHANG Lily,4525,2905,0,12,2018
97,90,112357,FRA,W,GASNIER Laura,4396,4532,0,12,2018
98,93,115413,ITA,W,PICCOLIN Giorgia,4386,4386,0,12,2018
99,122,106007,COL,W,MEDINA Paula,4334,3087,0,12,2018
100,82,110074,CHN,W,WEN Jia,4254,5043,0,12,2018
101,138,113420,BRA,W,GUI Lin,4216,2821,0,12,2018
101,100,121881,BLR,W,TRIGOLOS Daria,4216,4262,0,12,2018
103,103,102316,ROU,W,MONTEIRO DODEAN Daniela,4164,4144,0,12,2018
104,156,119531,CHN,W,LIU Gaoyang,4140,2610,0,12,2018
105,102,115402,ESP,W,ZHANG Sofia-Xuan,4127,4150,0,12,2018
106,107,113942,CZE,W,ADAMKOVA Karin,4100,3966,0,12,2018
107,65,119789,CHN,W,CHEN Ke,4074,5763,0,12,2018
108,104,115631,ITA,W,LI ^^ Xiang,4023,4023,0,12,2018
109,111,116921,FRA,W,CHASSELIN Pauline,4012,3652,0,12,2018
110,113,108658,GER,W,LANG Kristin,4009,3559,0,12,2018
111,108,109777,CHI,W,VEGA Paulina,3928,3928,0,12,2018
112,115,120187,SRB,W,LUPULESKU Izabela,3920,3470,0,12,2018
113,105,115430,ENG,W,HO Tin-Tin,3755,4011,0,12,2018
114,121,121401,POR,W,SHAO ^ Jieni,3646,3121,0,12,2018
115,144,117294,CHI,W,ORTEGA Daniela,3422,2755,0,12,2018
116,110,102079,IND,W,DAS Mouma,3412,3842,0,12,2018
117,117,113711,ROU,W,CIOBANU Irina,3402,3402,0,12,2018
118,126,119537,IND,W,MUKHERJEE Ayhika,3374,3014,0,12,2018
119,135,118168,TPE,W,LIN Chia-Hsuan,3310,2905,0,12,2018
120,96,117334,CHN,W,LI Jiayi,3282,4317,0,12,2018
121,120,109453,SRB,W,TODOROVIC Andrea,3265,3265,0,12,2018
122,109,113587,WAL,W,CAREY Charlotte,3161,3883,0,12,2018
123,124,105311,SWE,W,LI ^ Fen,3144,3054,0,12,2018
124,130,123113,KOR,W,KIM ^ Hayeong,3141,2926,0,12,2018
125,122,114132,TPE,W,LIU Yu-Hsin,3087,3087,0,12,2018
126,125,119089,KOR,W,YOON Hyobin,3078,3043,0,12,2018
127,101,113161,TUR,W,HU Melek,3046,4216,0,12,2018
128,171,134995,JPN,W,SOMA Yumeno,3030,2175,0,12,2018
129,127,106995,NGR,W,OSHONAIKE Olufunke,2984,2984,0,12,2018
130,118,122052,KOR,W,LEE Eunhye,2976,3336,0,12,2018
131,119,120560,BLR,W,BOGDANOVA Nadezhda,2960,3306,0,12,2018
132,133,107194,IND,W,PATKAR Madhurika,2953,2909,0,12,2018
133,129,101376,LTU,W,PASKAUSKIENE Ruta,2946,2946,0,12,2018
134,134,116874,FRA,W,ZARIF Audrey,2922,2908,0,12,2018
135,131,115850,GRE,W,TOLIOU Aikaterini,2921,2921,0,12,2018
136,196,112463,PUR,W,DIAZ Melanie,2891,1849,0,12,2018
137,141,116880,NED,W,VERMAAS Kim,2857,2813,0,12,2018
138,150,115454,POL,W,BAJOR Natalia,2846,2681,0,12,2018
139,152,121714,SVK,W,KUKULKOVA Tatiana,2829,2649,0,12,2018
140,139,117811,HKG,W,MAK Tze Wing,2816,2816,0,12,2018
141,140,114893,ITA,W,COLANTONI Chiara,2814,2814,0,12,2018
142,128,120777,BEL,W,LUNG Lisa,2793,2953,0,12,2018
143,142,119109,ARG,W,ARGUELLES Camila,2791,2791,0,12,2018
144,143,114127,HKG,W,LI Ching Wan,2789,2774,0,12,2018
145,151,123232,PRK,W,KIM Nam Hae,2677,2677,0,12,2018
146,148,113908,EGY,W,HELMY Yousra,2673,2696,0,12,2018
147,112,118893,AUT,W,MISCHEK Karoline,2641,3565,0,12,2018
148,157,113997,BIH,W,HADZIAHMETOVIC Emina,2584,2584,0,12,2018
149,158,113309,MEX,W,SILVA Yadira,2572,2572,0,12,2018
150,169,122757,KOR,W,KIM Youjin,2565,2205,0,12,2018
151,153,104793,THA,W,KOMWONG Nanthana,2548,2638,0,12,2018
152,242,113878,GUA,W,ENRIQUEZ Mabelyn,2522,1442,0,12,2018
153,172,118685,RUS,W,SHCHERBATYKH Valeria,2519,2166,0,12,2018
154,161,113111,CHN,W,CHE Xiaoxi,2493,2493,0,12,2018
155,163,119605,CHN,W,HU Limei,2478,2478,0,12,2018
156,162,106917,POR,W,OLIVEIRA Leila,2464,2487,0,12,2018
157,164,113418,BRA,W,KUMAHARA Caroline,2456,2456,0,12,2018
158,165,100032,EGY,W,ABDEL-AZIZ Farah,2435,2435,0,12,2018
159,253,111053,ARG,W,CODINA Ana,2406,1364,0,12,2018
160,155,118777,GER,W,WAN Yuan,2383,2611,0,12,2018
161,137,117463,ROU,W,DIACONU Adina,2308,2885,0,12,2018
162,166,119529,CHN,W,FAN Siqi,2298,2298,0,12,2018
163,146,111212,HUN,W,AMBRUS Krisztina,2278,2728,0,12,2018
164,254,121445,CUB,W,LOVET Idalys,2261,1361,0,12,2018
165,167,109272,AUS,W,TAPPER Melissa,2219,2219,0,12,2018
166,149,117009,BEL,W,MARCHETTI Nathalie,2206,2682,0,12,2018
167,261,111517,DOM,W,BRITO Eva,2192,1292,0,12,2018
168,173,133026,TUR,W,YILMAZ Ozge,2181,2158,0,12,2018
169,160,115027,JPN,W,MORIZONO Mizuki,2174,2513,0,12,2018
170,181,111223,LUX,W,KONSBRUCK Danielle,2129,2016,0,12,2018
171,170,120972,THA,W,PARANANG Orawan,2127,2184,0,12,2018
172,177,110917,COL,W,ZULUAGA Luisa,2106,2106,0,12,2018
173,168,113617,JPN,W,MAEDA Miyu,2094,2208,0,12,2018
174,154,114689,SWE,W,JONSSON Jennifer,2077,2625,0,12,2018
175,217,116674,GER,W,MANTZ Chantal,1986,1560,0,12,2018
176,182,121959,IRI,W,ASHTARI Mahshid,1985,1985,0,12,2018
177,179,118787,SGP,W,ZHOU ^ Yihan,1977,2034,0,12,2018
178,293,111346,CHI,W,MORALES Judith,1969,1069,0,12,2018
179,187,114897,HUN,W,BALINT Bernadett,1959,1931,0,12,2018
180,183,117499,MAS,W,HO Ying,1955,1955,0,12,2018
181,295,121103,USA,W,GUAN Angela,1950,1050,0,12,2018
182,186,115043,NOR,W,DOVAL Ilka,1947,1947,0,12,2018
183,189,135086,AUS,W,FENG Chunyi,1914,1914,0,12,2018
184,191,102445,NGR,W,EDEM Offiong,1899,1899,0,12,2018
185,192,115216,EGY,W,EL-ERAKY Reem,1891,1891,0,12,2018
186,116,115913,CHN,W,LIU Xi,1890,3411,0,12,2018
186,178,111871,RUS,W,VOROBEVA Olga,1890,2070,0,12,2018
188,174,135286,CRO,W,SUN ^ Jiayi,1889,2144,0,12,2018
189,307,110286,BRA,W,YAMADA Jessica,1886,986,0,12,2018
190,248,114517,CZE,W,TOMANOVSKA Katerina,1885,1389,0,12,2018
191,311,122482,DOM,W,ORTIZ Yasiris,1854,954,0,12,2018
192,197,103425,CMR,W,HANFFOU Sarah,1846,1846,0,12,2018
193,238,117455,BUL,W,YOVKOVA Maria,1803,1451,0,12,2018
194,199,119551,PRK,W,KIM Sol Song,1802,1802,0,12,2018
195,229,123505,HKG,W,ZHU Chengzhu,1799,1484,0,12,2018
196,237,123977,KOR,W,SHIN Yubin,1797,1452,0,12,2018
197,198,107698,ESP,W,RAMIREZ Sara,1795,1818,0,12,2018
198,193,115565,THA,W,KHETKHUAN Tamolwan,1785,1887,0,12,2018
199,184,114732,BLR,W,ARLOUSKAYA Alina,1784,1952,0,12,2018
200,201,114429,FIN,W,KIRICHENKO Anna,1779,1779,0,12,2018
201,202,116160,TPE,W,WANG Yi-Ju,1776,1776,0,12,2018
202,203,116533,CRO,W,SREBRNJAK Dorina,1767,1767,0,12,2018
203,180,118856,BLR,W,NIKITCHANKA Alina,1765,2029,0,12,2018
204,175,108526,IRI,W,SHAHSAVARI Neda,1743,2126,0,12,2018
205,270,121888,RUS,W,KOLISH Anastasia,1736,1243,0,12,2018
206,204,120798,MRI,W,HO WAN KAU Elodie,1716,1716,0,12,2018
207,239,113300,TPE,W,LIU Hsing-Yin,1661,1448,0,12,2018
208,205,101000,AUS,W,BROMLEY Michelle,1641,1641,0,12,2018
209,207,117966,SEY,W,BRISTOL Christy,1636,1636,0,12,2018
209,207,123938,FIJ,W,YEE Grace Rosi,1636,1636,0,12,2018
211,209,107576,RUS,W,PROKHOROVA Yulia,1632,1632,0,12,2018
212,210,109010,CZE,W,STRBIKOVA Renata,1622,1622,0,12,2018
213,211,109480,VAN,W,TOMMY Priscila,1618,1618,0,12,2018
214,212,106864,SVK,W,ODOROVA Eva,1613,1613,0,12,2018
215,380,112462,PUR,W,RIOS Daniely,1610,710,0,12,2018
216,213,117142,ALG,W,LOGHRAIBI Lynda,1608,1608,0,12,2018
217,214,118507,SWE,W,KALLBERG Christina,1603,1603,0,12,2018
218,216,120051,ENG,W,TSAPTSINOS Maria,1600,1565,0,12,2018
219,215,121017,FIJ,W,YEE Sally,1598,1598,0,12,2018
220,459,122538,DOM,W,CASTRO Esmerlyn,1568,488,0,12,2018
221,335,117370,JPN,W,MATSUDAIRA Shiho,1562,887,0,12,2018
222,219,132724,MAS,W,CHANG Li Sian Alice,1555,1555,0,12,2018
223,221,122348,UKR,W,BRATEYKO Solomiya,1553,1533,0,12,2018
224,220,116119,USA,W,WANG Xinyue,1539,1539,0,12,2018
225,159,111849,GER,W,SHAN ^ Xiaona,1530,2543,0,12,2018
225,223,114108,MAC,W,CHONG I Weng,1530,1530,0,12,2018
227,224,132886,PRK,W,PYON Song Gyong,1522,1522,0,12,2018
228,225,115104,ALG,W,KESSACI Katia,1520,1520,0,12,2018
229,226,113148,NZL,W,PATERSON Natalie,1516,1516,0,12,2018
230,132,104599,KOR,W,KIM Kyungah,1500,2919,0,12,2018
230,218,117899,PRK,W,RI Hyon Sim,1500,1557,0,12,2018
232,228,105779,CRO,W,MALOBABIC Ivana,1493,1493,0,12,2018
233,230,103301,UZB,W,GUFRANOVA Rimma,1480,1480,0,12,2018
234,231,123081,UZB,W,KIM Regina,1478,1478,0,12,2018
235,232,114015,EST,W,PETROVA Valeria,1475,1475,0,12,2018
236,188,124162,TPE,W,LI Yu-Jhun,1474,1924,0,12,2018
237,233,133897,CHN,W,HUANG Yingqi,1464,1464,0,12,2018
238,235,109025,LTU,W,STUCKYTE Egle,1463,1463,0,12,2018
239,283,120125,SWE,W,BERGAND Filippa,1461,1123,0,12,2018
240,236,120185,SRB,W,VIGNJEVIC Dragana,1456,1456,0,12,2018
240,243,121523,KOR,W,SIM Hyunju,1456,1421,0,12,2018
242,227,115902,CHN,W,ZHANG Qiang,1452,1497,0,12,2018
243,184,121688,FRA,W,GUISNEL Oceane,1448,1952,0,12,2018
243,239,116733,EGY,W,YOUSRY Amira,1448,1448,0,12,2018
245,241,118642,NZL,W,CHENG Zhiying,1446,1446,0,12,2018
246,441,115650,GUA,W,MONTUFAR Andrea,1420,520,0,12,2018
247,244,119022,USA,W,WANG Amy,1416,1416,0,12,2018
248,245,122849,VIE,W,NGUYEN Thi Nga,1415,1415,0,12,2018
249,247,131818,MRI,W,JALIM Nandeshwaree,1396,1396,0,12,2018
250,206,112944,TUR,W,ALTINKAYA Sibel,1391,1638,0,12,2018
251,250,108158,TUN,W,SAIDANI Safa,1378,1378,0,12,2018
252,190,117373,TPE,W,HUANG Yu-Wen,1375,1913,0,12,2018
252,256,135179,JPN,W,OJIO Haruna,1375,1352,0,12,2018
254,245,107156,KOR,W,PARK Joohyun,1370,1415,0,12,2018
255,252,122716,TPE,W,SU Pei-Ling,1366,1366,0,12,2018
256,257,132272,INA,W,INDRIANI Lilis,1350,1350,0,12,2018
257,342,109556,RUS,W,KUZMINA Elena,1328,832,0,12,2018
258,259,113591,SUI,W,ASCHWANDEN Rahel,1323,1323,0,12,2018
259,260,114686,VAN,W,QWEA Stephanie,1302,1302,0,12,2018
260,286,119279,CUB,W,CASTILLO Lisi,1288,1108,0,12,2018
261,267,114531,SVK,W,TRUKSOVA Lucia,1274,1246,0,12,2018
262,271,104923,CZE,W,SIRUCKOVA Aneta,1263,1240,0,12,2018
263,264,120014,ALG,W,LAGSIR Sannah,1260,1260,0,12,2018
264,267,118028,GUA,W,CORDERO Lucia,1259,1246,0,12,2018
265,265,112348,KOR,W,LEE Nakyung,1254,1254,0,12,2018
266,266,118957,SUI,W,REUST Celine,1253,1253,0,12,2018
267,200,116450,JPN,W,MATSUZAWA Marina,1247,1787,0,12,2018
268,267,120302,HUN,W,FEHER Orsolya,1246,1246,0,12,2018
269,194,119676,KOR,W,JI Eunchae,1232,1873,0,12,2018
269,275,122082,ITA,W,LAURENTI Jamila,1232,1209,0,12,2018
271,249,118774,BEL,W,DEGRAEF Margo,1231,1388,0,12,2018
272,272,123791,RSA,W,MOOKREY Simeen,1228,1228,0,12,2018
273,277,121074,SRB,W,SURJAN Sabina,1214,1194,0,12,2018
274,273,121465,HKG,W,LIU Qi,1210,1210,0,12,2018
275,276,107843,PRK,W,RI Mi Gyong,1200,1200,0,12,2018
276,255,114882,FRA,W,PFEFER Laura,1192,1358,0,12,2018
277,279,122704,TPE,W,LIN Po-Hsuan,1176,1161,0,12,2018
278,222,118868,HUN,W,HARTBRICH Leonie,1172,1532,0,12,2018
279,273,116152,HKG,W,LAM Yee Lok,1165,1210,0,12,2018
280,281,102299,CRO,W,DURAK Mirela,1156,1156,0,12,2018
281,282,133320,AZE,W,CHEN Xingtai,1145,1145,0,12,2018
282,114,133895,CHN,W,SUN Mingyang,1137,3489,0,12,2018
283,176,116873,FRA,W,MIGOT Marie,1106,2107,0,12,2018
284,284,124142,ROU,W,ZAHARIA Alina,1097,1120,0,12,2018
285,285,120557,EST,W,AVAMERI Airi,1088,1111,0,12,2018
285,288,100503,COD,W,LITOBAKA Ammadine,1088,1088,0,12,2018
285,288,122193,NGR,W,ORIBAMISE Esther,1088,1088,0,12,2018
288,290,121101,USA,W,WANG Crystal,1080,1080,0,12,2018
288,290,113906,EGY,W,SAAD Alaa,1080,1080,0,12,2018
288,290,122248,MAD,W,DIMBIMIARILANITRA Harena,1080,1080,0,12,2018
291,333,120290,CAN,W,COTE Alicia,1063,896,0,12,2018
292,294,107702,ESA,W,RAMIRIOS Estefania,1060,1060,0,12,2018
293,295,102651,SLO,W,FAJMUT Manca,1050,1050,0,12,2018
293,295,111700,CHI,W,LOW Katherine,1050,1050,0,12,2018
293,295,124152,AZE,W,ZHOU Chuyi,1050,1050,0,12,2018
296,299,131249,LTU,W,RILISKYTE Kornelija,1046,1046,0,12,2018
297,300,105565,GUY,W,LOWE Trenace,1016,1016,0,12,2018
298,442,114937,KOR,W,KIM Mingyung,1015,519,0,12,2018
299,304,116863,DEN,W,CHRISTENSEN Stefanie,1014,999,0,12,2018
300,303,105724,VIE,W,MAI Hoang My Trang,1008,1008,0,12,2018
301,306,104974,POL,W,KUSINSKA Klaudia,991,991,0,12,2018
301,302,123325,RUS,W,KULIKOVA Olga,991,1014,0,12,2018
303,308,122434,ENG,W,PAYET Denise,973,973,0,12,2018
304,310,124039,CUB,W,MACHADO FERNANDEZ Shelly,958,958,0,12,2018
305,348,134060,MEX,W,MUNOZ Monica,950,810,0,12,2018
306,312,132266,CHN,W,GUO (1997) Yan,946,946,0,12,2018
306,312,110762,NOR,W,MA ^^ Wenting,946,946,0,12,2018
308,314,112086,RSA,W,PATEL Danisha,945,945,0,12,2018
309,315,122304,INA,W,DWIJAYANTI Gustin,943,943,0,12,2018
310,316,102611,GUA,W,ESTRADA Andrea,941,941,0,12,2018
311,305,122428,ROU,W,DRAGOMAN Andreea,940,997,0,12,2018
312,317,115498,GUY,W,EDGHILL Chelsea,936,936,0,12,2018
313,318,131834,MRI,W,KINOO Ruqayyah,927,927,0,12,2018
314,319,114685,NGR,W,EFFIOM Janet,923,923,0,12,2018
314,319,122241,NGR,W,AJALA Funmiola,923,923,0,12,2018
314,319,131816,MRI,W,DESSCANN Sandhana,923,923,0,12,2018
317,322,105681,SRI,W,MADURANGI Ishara,915,915,0,12,2018
318,323,110881,COD,W,NZANGANI Cyntia,908,908,0,12,2018
319,301,122046,KOR,W,KIM Haeun,902,1015,0,12,2018
320,324,112897,CGO,W,BOKOCKOU Ira,900,900,0,12,2018
320,0,113782,COL,W,PERDOMO Maria,900,0,0,12,2018
320,324,117021,MAD,W,RAJAONAH Rondro,900,900,0,12,2018
320,324,120718,ANG,W,TAVARES Ruth,900,900,0,12,2018
320,324,120796,RSA,W,MTSHOELIBE Thabisile,900,900,0,12,2018
320,0,123466,COL,W,TELLEZ Cory,900,0,0,12,2018
320,0,124506,CHI,W,RIOS Valentina,900,0,0,12,2018
320,324,131819,MRI,W,YEE KIN SIEN Karen,900,900,0,12,2018
320,324,131820,MRI,W,CHOWREE Marie,900,900,0,12,2018
320,324,134387,MAD,W,RANDRIANARISOA Niantsa,900,900,0,12,2018
320,324,137428,MRI,W,BUNWAREE Priyal,900,900,0,12,2018
320,324,137431,MRI,W,ANDRE Maena,900,900,0,12,2018
332,334,109959,ESA,W,WANG De Ying,892,892,0,12,2018
333,336,105326,NED,W,LI Jiao,860,860,0,12,2018
334,251,111405,UKR,W,VASYLIEVA Ievgeniia,857,1376,0,12,2018
335,338,132186,CHN,W,SUN Chen,856,856,0,12,2018
335,394,108657,POL,W,SIKORSKA Magdalena,856,668,0,12,2018
337,339,122650,SLO,W,VOVK Aleksandra,852,852,0,12,2018
338,258,108642,ENG,W,SIBLEY Kelly,841,1337,0,12,2018
338,343,115128,ARG,W,IWASA Agustina,841,828,0,12,2018
340,480,121715,SVK,W,PUCHOVANOVA Nikoleta,839,433,0,12,2018
341,343,123638,TUR,W,KAHRAMAN Betul Nur,828,828,0,12,2018
342,345,115257,VEN,W,NINO Neridee,820,820,0,12,2018
343,346,132892,MAS,W,LYNE Karen,815,815,0,12,2018
344,349,102679,UKR,W,FARLADANSKA Ganna,812,804,0,12,2018
345,352,134776,MEX,W,ACEVES Marbella,807,794,0,12,2018
346,147,102714,CHN,W,FENG Yalan,804,2718,0,12,2018
347,350,113516,VEN,W,ARVELO Gremlis,800,800,0,12,2018
348,472,123684,IND,W,KAMATH Archana Girish,791,457,0,12,2018
349,353,136393,CHN,W,ZUO Yue,789,789,0,12,2018
349,501,123283,RUS,W,KOMOVA Anastasiia,789,383,0,12,2018
351,354,101836,TTO,W,CHUNG Rheann,788,788,0,12,2018
352,355,132250,PRK,W,CHOE (1992) Hyon Hwa,781,781,0,12,2018
352,278,122718,IND,W,AKULA Sreeja,781,1172,0,12,2018
354,361,119868,TPE,W,KUO Chia-Yun,773,758,0,12,2018
354,357,131765,NED,W,HELLE Tanja,773,773,0,12,2018
356,358,136992,CHN,W,WEI Wensheng,766,766,0,12,2018
356,358,131164,PRK,W,KIM Jin Hyang,766,766,0,12,2018
356,501,119852,KOR,W,KIM Jinhye,766,383,0,12,2018
359,362,116763,ESA,W,ARIAS Emme,756,756,0,12,2018
360,366,121040,POL,W,WEGRZYN Anna,751,728,0,12,2018
361,363,109438,MAS,W,TING Hie Phin,750,750,0,12,2018
361,351,116761,SGP,W,YEE Herng Hwee,750,795,0,12,2018
363,280,105404,TPE,W,LIN Chia-Hui,749,1158,0,12,2018
364,365,121424,PRK,W,JONG Un Ju,733,733,0,12,2018
365,386,121518,KOR,W,KANG Dayeon,727,692,0,12,2018
366,368,110879,CGO,W,MAFUTA-IVOSO Jolie,720,720,0,12,2018
366,368,119031,SEY,W,SINON Laura,720,720,0,12,2018
366,368,120141,DJI,W,HOUSSEIN Rahma,720,720,0,12,2018
366,368,123718,COD,W,NKUNDA Ruth,720,720,0,12,2018
366,368,123824,COD,W,LUZOLO Davina,720,720,0,12,2018
366,368,124072,SEY,W,KHATTAB Zahira,720,720,0,12,2018
366,368,131817,MRI,W,SADOOLAH Zaynah,720,720,0,12,2018
366,368,133265,CGO,W,GAMAGO Beria Francelle,720,720,0,12,2018
366,368,134396,RSA,W,MTSHOELIBE Mthabiseng,720,720,0,12,2018
366,368,136514,COD,W,DIANDA Gloria,720,720,0,12,2018
366,368,137427,MRI,W,HOSENALLY Ashfani,720,720,0,12,2018
377,379,113943,CRO,W,JAZBEC Ida,716,716,0,12,2018
378,396,110531,RUS,W,DOLGIKH Maria,711,665,0,12,2018
379,381,122316,INA,W,SINTYA Rina,700,700,0,12,2018
380,382,123085,CHN,W,LI Jiayuan,699,699,0,12,2018
380,382,114705,TPE,W,TSUI Pao-Wen,699,699,0,12,2018
380,382,132094,JPN,W,MINAGAWA Yuka,699,699,0,12,2018
383,399,111197,IND,W,BHANDARKAR Mallika,697,654,0,12,2018
384,385,115557,KOR,W,JUNG Yumi,695,695,0,12,2018
385,394,123228,KAZ,W,AKASHEVA Zauresh,691,668,0,12,2018
