Rank,Previous,ID,Assoc,Gender,Name,Points,Previous Points,WeekNum,MonthNum,YearNum
214,220,116364,ARG,W,MOLERO Candela,1610,1610,14,0,2020
215,221,132886,PRK,W,PYON Song Gyong,1580,1580,14,0,2020
216,200,106007,COL,W,MEDINA Paula,1570,1825,14,0,2020
216,222,115913,CHN,W,LIU Xi,1570,1570,14,0,2020
216,222,121708,SRB,W,JOKIC Tijana,1570,1570,14,0,2020
219,225,137734,CHN,W,YANG Huijing,1555,1555,14,0,2020
219,225,108158,TUN,W,SAIDANI Safa,1555,1555,14,0,2020
221,215,108526,IRI,W,SHAHSAVARI Neda,1540,1650,14,0,2020
222,261,103301,UZB,W,GUFRANOVA Rimma,1530,1190,14,0,2020
223,229,112086,RSA,W,PATEL Danisha,1513,1513,14,0,2020
224,230,121688,FRA,W,GUISNEL Oceane,1511,1511,14,0,2020
225,211,119749,TPE,W,HUANG Yu-Chiao,1510,1680,14,0,2020
226,232,109480,VAN,W,TOMMY Priscila,1500,1500,14,0,2020
227,233,114074,SRB,W,LUPULESKU Anelia,1495,1495,14,0,2020
228,214,120302,HUN,W,FEHER Orsolya,1490,1660,14,0,2020
229,224,108657,POL,W,SIKORSKA Magdalena,1465,1565,14,0,2020
230,231,114429,FIN,W,KIRICHENKO Anna,1460,1505,14,0,2020
231,234,120290,CAN,W,COTE Alicia,1440,1440,14,0,2020
232,235,119676,KOR,W,JI Eunchae,1425,1425,14,0,2020
232,235,132724,MAS,W,CHANG Li Sian Alice,1425,1425,14,0,2020
234,238,113420,BRA,W,GUI Lin,1420,1420,14,0,2020
235,247,116863,DEN,W,CHRISTENSEN Stefanie,1415,1310,14,0,2020
236,239,134651,JPN,W,NARUMOTO Ayami,1405,1405,14,0,2020
237,258,114517,CZE,W,TOMANOVSKA Katerina,1398,1220,14,0,2020
238,240,117499,MAS,W,HO Ying,1385,1385,14,0,2020
239,241,133522,AUS,W,KAUR Parleen,1375,1375,14,0,2020
240,228,114081,SVK,W,JURKOVA Eva,1360,1530,14,0,2020
241,245,121017,FIJ,W,YEE Sally,1350,1350,14,0,2020
242,243,122842,SLO,W,TOFANT Ana,1325,1365,14,0,2020
243,246,131818,MRI,W,JALIM Nandeshwaree,1320,1320,14,0,2020
244,244,111223,LUX,W,KONSBRUCK Danielle,1295,1360,14,0,2020
245,248,131618,MEX,W,BARCENAS Clio,1270,1270,14,0,2020
246,249,101376,LTU,W,PASKAUSKIENE Ruta,1265,1265,14,0,2020
247,250,111119,PAR,W,OVELAR Lucero,1260,1260,14,0,2020
248,235,115789,TPE,W,HUANG Hsin,1255,1425,14,0,2020
249,252,123078,PRK,W,KIM Jinju,1250,1250,14,0,2020
249,252,120185,SRB,W,VIGNJEVIC Dragana,1250,1250,14,0,2020
251,254,121715,SVK,W,PUCHOVANOVA Nikoleta,1240,1240,14,0,2020
252,255,121445,CUB,W,LOVET Idalys,1235,1235,14,0,2020
253,313,121040,POL,W,WEGRZYN Anna,1228,880,14,0,2020
254,257,122428,ROU,W,DRAGOMAN Andreea,1225,1225,14,0,2020
255,259,119746,KOR,W,KIM Byeolnim,1215,1215,14,0,2020
256,260,123938,FIJ,W,YEE Grace Rosi,1200,1200,14,0,2020
257,262,132892,MAS,W,LYNE Karen,1180,1180,14,0,2020
258,263,116733,EGY,W,YOUSRY Amira,1170,1170,14,0,2020
258,263,134903,NZL,W,ZHOU Jiayi,1170,1170,14,0,2020
260,266,131164,PRK,W,KIM Jin Hyang,1165,1165,14,0,2020
261,241,133410,JPN,W,NAKAMORI Honami,1150,1375,14,0,2020
262,210,117373,TPE,W,HUANG Yu-Wen,1140,1695,14,0,2020
262,268,114686,VAN,W,QWEA Stephanie,1140,1140,14,0,2020
264,269,116677,GRE,W,PARIDI Konstantina,1135,1135,14,0,2020
265,270,105681,SRI,W,MADURANGI Ishara,1133,1133,14,0,2020
266,271,124506,CHI,W,RIOS Valentina,1125,1125,14,0,2020
266,280,118126,ECU,W,PAREDES Nathaly,1125,1040,14,0,2020
268,290,111144,BLR,W,BARAVOK Katsiaryna,1112,982,14,0,2020
269,273,134060,MEX,W,MUNOZ Monica,1094,1094,14,0,2020
270,227,131171,IND,W,SELVAKUMAR Selena,1090,1540,14,0,2020
271,274,119860,TPE,W,CHEN Ting-Ting,1085,1085,14,0,2020
271,274,105326,NED,W,LI Jiao,1085,1085,14,0,2020
273,276,118642,NZL,W,CHENG Zhiying,1080,1080,14,0,2020
274,218,115631,ITA,W,LI ^^ Xiang,1075,1630,14,0,2020
275,277,122538,DOM,W,CASTRO Esmerlyn,1069,1069,14,0,2020
276,278,122988,CRO,W,PAVLOVIC Andrea,1065,1065,14,0,2020
277,263,112321,KAZ,W,KHUSSEINOVA Gulchekhra,1060,1170,14,0,2020
278,280,123071,MGL,W,BATBAYAR Doljinzuu,1040,1040,14,0,2020
279,250,110881,COD,W,NZANGANI Cyntia,1035,1260,14,0,2020
280,282,118957,SUI,W,REUST Celine,1030,1030,14,0,2020
281,283,115891,SRB,W,MAKSUTI Aneta,1025,1025,14,0,2020
282,284,118856,BLR,W,NIKITCHANKA Alina,1020,1020,14,0,2020
283,267,108151,IND,W,SAHASRABUDHE Pooja,1013,1143,14,0,2020
284,285,133691,JPN,W,KIMURA Mitsuho,1005,1005,14,0,2020
285,387,118683,RUS,W,CHERNYAVSKAYA Ekaterina,998,650,14,0,2020
286,286,131834,MRI,W,KINOO Ruqayyah,995,995,14,0,2020
286,286,136521,MRI,W,HOSENALLY Oumehani,995,995,14,0,2020
288,288,122650,SLO,W,VOVK Aleksandra,992,992,14,0,2020
289,272,114882,FRA,W,PFEFER Laura,990,1120,14,0,2020
290,289,124042,CUB,W,FONSECA CARRAZANA Daniela,985,985,14,0,2020
291,291,119382,EST,W,HANSON Reelica,977,977,14,0,2020
292,292,122421,CAN,W,GAUTHIER Sophie,975,975,14,0,2020
292,398,121041,POL,W,WEGRZYN Katarzyna,975,627,14,0,2020
294,399,117013,ITA,W,LE Thi Hong Loan,973,625,14,0,2020
295,403,118942,POL,W,SLAZAK Julia,965,617,14,0,2020
296,294,136309,JPN,W,AKAE Kaho,960,960,14,0,2020
297,295,119869,TPE,W,LEE En-Chi,950,950,14,0,2020
298,296,121101,USA,W,WANG Crystal,945,945,14,0,2020
299,298,113363,HUN,W,NAGYVARADI Mercedes,940,940,14,0,2020
300,300,132132,CHN,W,CHEN Yi,935,935,14,0,2020
301,301,116533,CRO,W,SREBRNJAK Dorina,925,925,14,0,2020
302,278,114689,SWE,W,JONSSON Jennifer,920,1065,14,0,2020
302,302,123666,SLO,W,STRAZAR Katarina,920,920,14,0,2020
302,302,144633,JPN,W,IDESAWA Kyoka,920,920,14,0,2020
305,306,120014,ALG,W,LAGSIR Sannah,900,900,14,0,2020
305,306,107868,PYF,W,RICHMOND Melveen,900,900,14,0,2020
305,306,117298,BRA,W,ALEXANDRE Bruna,900,900,14,0,2020
308,309,113111,CHN,W,CHE Xiaoxi,895,895,14,0,2020
309,310,132257,PRK,W,CHA Su Yong,890,890,14,0,2020
309,310,136539,CHN,W,WANG Xiaotong,890,890,14,0,2020
311,312,122193,NGR,W,ORIBAMISE Esther,888,888,14,0,2020
312,313,134652,JPN,W,TOKUNAGA Miko,880,880,14,0,2020
312,313,107156,KOR,W,PARK Joohyun,880,880,14,0,2020
312,313,122239,JPN,W,ABE Airi,880,880,14,0,2020
315,298,121882,CRO,W,CAKOL Klara,875,940,14,0,2020
316,317,120557,EST,W,AVAMERI Airi,870,870,14,0,2020
316,415,120292,SVK,W,GRIGELOVA Natalia,870,587,14,0,2020
318,354,131995,POL,W,DYSZKIEWICZ Gabriela,860,730,14,0,2020
319,302,113782,COL,W,PERDOMO Maria,855,920,14,0,2020
320,321,114965,CZE,W,MYNAROVA Karolina,845,845,14,0,2020
321,256,106864,SVK,W,ODOROVA Eva,840,1230,14,0,2020
322,322,122460,POR,W,MARTINS Raquel,837,837,14,0,2020
323,323,108658,GER,W,LANG Kristin,835,835,14,0,2020
323,323,131249,LTU,W,RILISKYTE Kornelija,835,835,14,0,2020
323,323,112332,TKM,W,BALLYYEVA Enejan,835,835,14,0,2020
326,327,115379,NGR,W,BELLO Fatimo,832,832,14,0,2020
327,467,114516,CZE,W,TOMANOVA Tamara,828,480,14,0,2020
328,328,106868,NGR,W,AKPAN Cecilia,823,823,14,0,2020
329,305,121959,IRI,W,ASHTARI Mahshid,820,905,14,0,2020
329,329,112897,CGO,W,BOKOCKOU Ira,820,820,14,0,2020
331,330,120719,ANG,W,ALBINO Isabel,810,810,14,0,2020
332,331,135617,PHI,W,ROMERO Jannah,800,800,14,0,2020
333,332,123283,RUS,W,KOMOVA Anastasiia,798,798,14,0,2020
334,333,120900,PAR,W,HERMOSILLA Melina,795,795,14,0,2020
335,334,119089,KOR,W,YOON Hyobin,790,790,14,0,2020
335,334,122741,TPE,W,YU Hsiu-Ting,790,790,14,0,2020
335,334,124165,TPE,W,CHIEN Tung-Chuan,790,790,14,0,2020
335,334,133840,TPE,W,CAI Fong-En,790,790,14,0,2020
339,338,123735,CAN,W,XU Joyce,785,785,14,0,2020
340,339,114521,CRO,W,PETEK Petra,780,780,14,0,2020
340,339,123120,CHN,W,SHI Xunyao,780,780,14,0,2020
342,492,120108,FRA,W,GAUTHIER Lucie,773,425,14,0,2020
343,341,132124,MGL,W,MUNKHBAT Undram,770,770,14,0,2020
344,343,116152,HKG,W,LAM Yee Lok,765,765,14,0,2020
344,343,122304,INA,W,DWIJAYANTI Gustin,765,765,14,0,2020
344,343,115763,KOR,W,LEE Dasom,765,765,14,0,2020
347,347,133340,TUR,W,HARAC Ece,757,757,14,0,2020
348,348,120796,RSA,W,MTSHOELIBE Thabisile,751,751,14,0,2020
349,318,120726,EGY,W,ALHODABY Mariam,750,860,14,0,2020
349,349,120718,ANG,W,TAVARES Ruth,750,750,14,0,2020
351,351,121890,SVK,W,LABOSOVA Ema,747,747,14,0,2020
352,507,131395,IND,W,CHITALE Diya Parag,745,415,14,0,2020
353,353,118028,GUA,W,CORDERO Lucia,744,744,14,0,2020
354,354,113403,UZB,W,KIM Olga,730,730,14,0,2020
355,356,122434,ENG,W,PAYET Denise,728,728,14,0,2020
356,296,100503,COD,W,LITOBAKA Ammadine,720,945,14,0,2020
356,357,113906,EGY,W,SAAD Alaa,720,720,14,0,2020
356,357,122248,MAD,W,DIMBIMIARILANITRA Harena,720,720,14,0,2020
356,357,124156,TPE,W,CHEN Ying-Chen,720,720,14,0,2020
356,357,105603,VAN,W,LULU Anolyn,720,720,14,0,2020
356,357,111260,NEP,W,SHRESTHA Nabita,720,720,14,0,2020
362,293,112455,CRO,W,TUBIKANEC Ivana,717,972,14,0,2020
363,362,134776,MEX,W,ACEVES Marbella,715,715,14,0,2020
364,363,134085,MAS,W,TEE Ai Xin,711,711,14,0,2020
365,364,132231,HKG,W,CHAU Wing Sze,710,710,14,0,2020
366,366,122241,NGR,W,AJALA Funmiola,705,705,14,0,2020
366,366,125492,CAN,W,TONG May Hui,705,705,14,0,2020
368,343,123081,UZB,W,KIM Regina,700,765,14,0,2020
369,368,131696,GER,W,TSUTSUI Yuki,695,695,14,0,2020
370,555,122237,JPN,W,KATO Chiaki,693,345,14,0,2020
371,369,121465,HKG,W,LIU Qi,690,690,14,0,2020
371,369,119625,GUA,W,ZAPATA Hidalynn,690,690,14,0,2020
373,557,134342,POL,W,SZYMCZAK Julia,688,340,14,0,2020
373,,135935,JPN,W,YOKOI Sakura,688,,14,0,2020
375,371,102671,QAT,W,FARAMARZI Maha,687,687,14,0,2020
376,372,134974,MDV,W,ALI Fathimath Dheema,685,685,14,0,2020
377,373,135049,CHN,W,KUAI Man,680,680,14,0,2020
377,373,132272,INA,W,INDRIANI Lilis,680,680,14,0,2020
377,373,108825,LBN,W,SAHAKIAN Mariana,680,680,14,0,2020
377,373,134665,HKG,W,ZHANG ^ Wenjing,680,680,14,0,2020
381,378,114132,TPE,W,LIU Yu-Hsin,675,675,14,0,2020
381,378,119863,TPE,W,CHIU Ssu-Hua,675,675,14,0,2020
381,378,132900,UZB,W,KHADJIEVA Rozalina,675,675,14,0,2020
384,382,118087,JOR,W,ABO-YAMAN Taimmaa,660,660,14,0,2020
384,382,122779,NCL,W,LA Lorie,660,660,14,0,2020
