Rank,Previous,ID,Assoc,Gender,Name,Points,Previous Points,WeekNum,MonthNum,YearNum
102,0,101192,ITA,M,BOBOCICA Mihai,2014,0,0,1,2014
103,0,108204,FRA,M,SALIFOU Abdel-Kader,2011,0,0,1,2014
104,0,104115,SRB,M,JEVTOVIC Marko,2008,0,0,1,2014
105,0,109865,RUS,M,VLASOV Grigory,2005,0,0,1,2014
106,0,113243,CZE,M,SIRUCEK Pavel,2004,0,0,1,2014
107,0,112600,TPE,M,HUNG Tzu-Hsiang,2002,0,0,1,2014
108,0,107196,HUN,M,PATTANTYUS Adam,1999,0,0,1,2014
109,0,101809,BLR,M,CHTCHETININE Evgueni,1998,0,0,1,2014
110,0,118788,SGP,M,CHEN ^ Feng,1996,0,0,1,2014
111,0,104462,SVK,M,KEINATH Thomas,1992,0,0,1,2014
112,0,112620,HKG,M,WONG Chun Ting,1990,0,0,1,2014
113,0,105222,FRA,M,LEGOUT Christophe,1989,0,0,1,2014
114,0,107043,JPN,M,OYA Hidetoshi,1984,0,0,1,2014
115,0,107071,RUS,M,PAIKOV Mikhail,1983,0,0,1,2014
115,0,120683,SVK,M,BAI ^ He,1983,0,0,1,2014
117,0,105082,EGY,M,LASHIN El-Sayed,1981,0,0,1,2014
118,0,110411,JPN,M,YOSHIDA Masaki,1980,0,0,1,2014
119,0,110306,CHN,M,YANG Ce,1979,0,0,1,2014
120,0,107313,SWE,M,PERSSON Jorgen,1978,0,0,1,2014
121,0,110730,JPN,M,UEDA Jin,1975,0,0,1,2014
122,0,104813,CZE,M,KORBEL Petr,1960,0,0,1,2014
122,0,105407,DOM,M,LIN Ju,1960,0,0,1,2014
124,0,110602,UKR,M,ZHMUDENKO Yaroslav,1957,0,0,1,2014
125,0,104795,CZE,M,KONECNY Tomas,1952,0,0,1,2014
126,0,120845,KOR,M,KANG Dongsoo,1949,0,0,1,2014
127,0,111826,JPN,M,MACHI Asuka,1942,0,0,1,2014
128,0,108170,BEL,M,SAIVE Jean-Michel,1939,0,0,1,2014
128,0,119806,SGP,M,WU ^^ Zhikang,1939,0,0,1,2014
128,0,115908,CHN,M,ZHAI Chao,1939,0,0,1,2014
131,0,104829,POL,M,KOSOWSKI Jakub,1938,0,0,1,2014
132,0,117113,JPN,M,YOSHIMURA Maharu,1933,0,0,1,2014
133,0,112409,DEN,M,GROTH Jonathan,1932,0,0,1,2014
134,0,102380,ENG,M,DRINKHALL Paul,1931,0,0,1,2014
135,0,104774,CRO,M,KOLAREK Tomislav,1926,0,0,1,2014
135,0,113165,UKR,M,KOU Lei,1926,0,0,1,2014
135,0,103756,TPE,M,HUANG Sheng-Sheng,1926,0,0,1,2014
135,0,101393,LAT,M,BURGIS Matiss,1926,0,0,1,2014
139,0,103070,IND,M,GHOSH Soumyajit,1924,0,0,1,2014
140,0,103614,JPN,M,KASAHARA Hiromitsu,1923,0,0,1,2014
141,0,106298,BRA,M,MONTEIRO Thiago,1920,0,0,1,2014
142,0,103555,AUS,M,HENZELL William,1919,0,0,1,2014
142,0,114936,KOR,M,JANG Woojin,1919,0,0,1,2014
144,0,106050,GER,M,MENGEL Steffen,1918,0,0,1,2014
145,0,107456,BLR,M,PLATONOV Pavel,1917,0,0,1,2014
146,0,101075,DEN,M,BENTSEN Allan,1916,0,0,1,2014
147,0,107312,SWE,M,PERSSON Jon,1911,0,0,1,2014
147,0,105429,HUN,M,LINDNER Adam,1911,0,0,1,2014
149,0,109046,POL,M,SUCH Bartosz,1910,0,0,1,2014
150,0,101851,ROU,M,CIOTI Constantin,1909,0,0,1,2014
151,0,104009,HUN,M,JAKAB Janos,1908,0,0,1,2014
151,0,110659,HUN,M,ZWICKL Daniel,1908,0,0,1,2014
153,0,117336,JPN,M,JIN Takuya,1907,0,0,1,2014
154,0,117805,CHN,M,MA Te,1906,0,0,1,2014
155,0,104036,CZE,M,JANCARIK Lubomir,1904,0,0,1,2014
156,0,110209,TPE,M,WU Chih-Chi,1900,0,0,1,2014
156,0,109510,CRO,M,TOSIC Roko,1900,0,0,1,2014
156,0,109110,SWE,M,SVENSSON Robert,1900,0,0,1,2014
159,0,105032,RUS,M,LAKEEV Vasily,1893,0,0,1,2014
160,0,107138,GRE,M,PAPAGEORGIOU Konstantinos,1892,0,0,1,2014
160,0,107324,SRB,M,PETO Zsolt,1892,0,0,1,2014
162,0,113336,KOR,M,KIM Donghyun,1890,0,0,1,2014
163,0,115011,CHN,M,ZHENG Peifeng,1889,0,0,1,2014
164,0,103263,RUS,M,GRIGOREV Artur,1888,0,0,1,2014
165,0,115012,CHN,M,YIN Hang,1882,0,0,1,2014
166,0,102702,GER,M,FEJER-KONNERTH Zoltan,1881,0,0,1,2014
166,0,108700,CZE,M,SIMONCIK Josef,1881,0,0,1,2014
168,0,103598,GER,M,HIELSCHER Lars,1877,0,0,1,2014
168,0,104394,JPN,M,KARUBE Ryusuke,1877,0,0,1,2014
168,0,105483,ARG,M,LIU Song,1877,0,0,1,2014
171,0,107445,SVK,M,PISTEJ Lubomir,1871,0,0,1,2014
172,0,102242,UKR,M,DIDUKH Oleksandr,1870,0,0,1,2014
173,0,117330,DOM,M,WU ^ Jiaji,1866,0,0,1,2014
174,0,104983,RUS,M,KUZMIN Fedor,1864,0,0,1,2014
175,0,105169,KOR,M,LEE Jinkwon,1862,0,0,1,2014
176,0,100817,ENG,M,BAGGALEY Andrew,1860,0,0,1,2014
177,0,103903,ROU,M,IONESCU Ovidiu,1859,0,0,1,2014
178,0,100439,EGY,M,SALEH Ahmed,1857,0,0,1,2014
179,0,102418,ESP,M,DURAN Marc,1855,0,0,1,2014
180,0,111020,FRA,M,LORENTZ Romain,1851,0,0,1,2014
181,0,113126,PRK,M,RI Kwang Won,1849,0,0,1,2014
182,0,119533,CHN,M,ZHOU Qihao,1841,0,0,1,2014
183,0,100001,IND,M,ANTHONY Amalraj,1832,0,0,1,2014
183,0,114355,FRA,M,FLORE Tristan,1832,0,0,1,2014
183,0,112628,CHN,M,CUI Qinglei,1832,0,0,1,2014
186,0,109946,GER,M,WALTHER Ricardo,1828,0,0,1,2014
187,0,109904,CZE,M,VRABLIK Jiri,1822,0,0,1,2014
187,0,100217,SWE,M,AKERSTROM Fabian,1822,0,0,1,2014
187,0,117800,PRK,M,KANG Wi Hun,1822,0,0,1,2014
190,0,109499,NGR,M,TORIOLA Segun,1817,0,0,1,2014
190,0,112417,POL,M,FLORAS Robert,1817,0,0,1,2014
190,0,115641,BRA,M,CALDERANO Hugo,1817,0,0,1,2014
193,0,114123,TPE,M,LEE Chia-Sheng,1814,0,0,1,2014
194,0,104614,PRK,M,KIM Nam Chol,1809,0,0,1,2014
195,0,105079,SLO,M,LASAN Sas,1808,0,0,1,2014
196,0,109002,ITA,M,STOYANOV Niagol,1805,0,0,1,2014
197,0,108480,SVK,M,SEREDA Peter,1801,0,0,1,2014
198,0,104423,UKR,M,KATKOV Ivan,1798,0,0,1,2014
198,0,117345,CHN,M,ZHOU Kai,1798,0,0,1,2014
200,0,117341,CHN,M,KONG Lingxuan,1795,0,0,1,2014
201,0,113931,POL,M,DYJAS Jakub,1790,0,0,1,2014
202,0,105679,MEX,M,MADRID Marcos,1787,0,0,1,2014
202,0,104827,HUN,M,KOSIBA Daniel,1787,0,0,1,2014
204,0,108976,DEN,M,STERNBERG Kasper,1783,0,0,1,2014
205,0,119532,CHN,M,YU Ziyang,1781,0,0,1,2014
206,0,105647,SGP,M,MA Liang,1777,0,0,1,2014
206,0,105116,FRA,M,LE BRETON Thomas,1777,0,0,1,2014
208,0,108667,POR,M,SILVA Andre,1775,0,0,1,2014
208,0,104641,KOR,M,KIM Taehoon,1775,0,0,1,2014
210,0,113676,FRA,M,ANGLES Enzo,1774,0,0,1,2014
211,0,120313,JPN,M,SAMBE Kohei,1773,0,0,1,2014
212,0,102757,ROU,M,FILIMON Andrei,1772,0,0,1,2014
213,0,115927,PRK,M,PAK Sin Hyok,1770,0,0,1,2014
213,0,102691,HUN,M,FAZEKAS Peter,1770,0,0,1,2014
215,0,109140,ROU,M,SZOCS Hunor,1768,0,0,1,2014
215,0,112445,FRA,M,BROSSIER Benjamin,1768,0,0,1,2014
217,0,114106,CHN,M,CHENG Jingqi,1767,0,0,1,2014
217,0,115680,JPN,M,SAKAI Asuka,1767,0,0,1,2014
219,0,106625,BLR,M,NEKHVEDOVICH Vitaly,1764,0,0,1,2014
220,0,107026,SWE,M,OVERSJO Mattias,1763,0,0,1,2014
220,0,100921,SVK,M,BARDON Michal,1763,0,0,1,2014
222,0,101400,RUS,M,BUROV Viacheslav,1761,0,0,1,2014
223,0,107272,CUB,M,PEREIRA Andy,1758,0,0,1,2014
223,0,116620,GER,M,DUDA Benedikt,1758,0,0,1,2014
225,0,111359,KOR,M,LEE Junsang,1751,0,0,1,2014
226,0,102713,AUT,M,FENG Xiaoquan,1750,0,0,1,2014
227,0,113689,FRA,M,ROBINOT Alexandre,1748,0,0,1,2014
227,0,104331,KOR,M,KANG Donghoon,1748,0,0,1,2014
229,0,104601,KOR,M,KIM Kyungmin,1744,0,0,1,2014
230,0,111115,PAR,M,AGUIRRE Marcelo,1742,0,0,1,2014
231,0,112092,NGR,M,ARUNA Quadri,1740,0,0,1,2014
232,0,112074,SWE,M,FALCK Mattias,1739,0,0,1,2014
233,0,106777,SWE,M,NORDBERG Hampus,1738,0,0,1,2014
233,0,108598,JPN,M,SHIMOYAMA Takanori,1738,0,0,1,2014
235,0,107772,ENG,M,REED Daniel,1735,0,0,1,2014
236,0,114734,BIH,M,DURANSPAHIC Admir,1729,0,0,1,2014
237,0,113317,BEL,M,DEVOS Robin,1728,0,0,1,2014
237,0,110650,CRO,M,ZUBCIC Tomislav,1728,0,0,1,2014
239,0,113251,BUL,M,FLORITZ ^^ Philipp,1726,0,0,1,2014
240,0,100291,KUW,M,AL-HASAN Ibrahem,1725,0,0,1,2014
241,0,106909,CZE,M,OLEJNIK Martin,1724,0,0,1,2014
242,0,121752,JPN,M,OSHIMA Yuya,1721,0,0,1,2014
243,0,112338,FRA,M,PETIOT Jeremy,1720,0,0,1,2014
244,0,105882,FRA,M,MARTINEZ Michel,1717,0,0,1,2014
244,0,101498,ESP,M,CARNEROS Alfredo,1717,0,0,1,2014
244,0,109903,CZE,M,VOZICKY Bohumil,1717,0,0,1,2014
244,0,123262,JPN,M,KANOYA Ryohei,1717,0,0,1,2014
248,0,110727,JPN,M,HIRANO Yuki,1716,0,0,1,2014
249,0,111800,POL,M,XU ^ Wenliang,1711,0,0,1,2014
250,0,107228,HUN,M,PAZSY Ferenc,1708,0,0,1,2014
251,0,120850,JPN,M,OIKAWA Mizuki,1704,0,0,1,2014
251,0,104760,CRO,M,KOJIC Frane,1704,0,0,1,2014
253,0,113329,HUN,M,LAKATOS Tamas,1702,0,0,1,2014
254,0,111216,ITA,M,MUTTI Leonardo,1701,0,0,1,2014
255,0,119565,TPE,M,LIAO Cheng-Ting,1696,0,0,1,2014
256,0,101480,ESP,M,CANTERO Jesus,1695,0,0,1,2014
257,0,104228,FRA,M,JOVER Sebastien,1693,0,0,1,2014
258,0,109901,BEL,M,VOSTES Yannick,1691,0,0,1,2014
259,0,120264,SGP,M,XIN ^^ Zhaoxu,1689,0,0,1,2014
260,0,106848,CZE,M,OBESLO Michal,1687,0,0,1,2014
261,0,120677,SGP,M,YU ^^ Jiaqing,1685,0,0,1,2014
262,0,102736,POL,M,FERTIKOWSKI Pawel,1683,0,0,1,2014
263,0,109146,POL,M,SZYMANSKI Filip,1682,0,0,1,2014
264,0,114614,KOR,M,CHOI Deokhwa,1680,0,0,1,2014
265,0,116818,KOR,M,KIM Minhyeok,1679,0,0,1,2014
266,0,108066,SCO,M,RUMGAY Gavin,1676,0,0,1,2014
267,0,104266,CRO,M,JUZBASIC Ivan,1672,0,0,1,2014
268,0,103159,BUL,M,GOLOVANOV Stanislav,1669,0,0,1,2014
269,0,113616,JPN,M,HIGASHI Yuto,1666,0,0,1,2014
270,0,109546,CZE,M,TREGLER Tomas,1664,0,0,1,2014
271,0,110728,JPN,M,MIUCHI Kentaro,1662,0,0,1,2014
271,0,102994,CZE,M,GAVLAS Antonin,1662,0,0,1,2014
273,0,106814,BEL,M,NUYTINCK Cedric,1661,0,0,1,2014
273,0,117089,GER,M,JOST Frederick,1661,0,0,1,2014
275,0,105016,GRE,M,LAGOGIANNIS Konstantinos,1658,0,0,1,2014
276,0,101745,POL,M,CHMIEL Pawel,1657,0,0,1,2014
277,0,101781,POL,M,CHOJNOWSKI Patryk,1656,0,0,1,2014
278,0,111641,IND,M,DESAI Harmeet,1651,0,0,1,2014
279,0,112035,IRI,M,ALAMIAN Nima,1649,0,0,1,2014
280,0,110615,SLO,M,ZIBRAT Jan,1646,0,0,1,2014
281,0,108574,IND,M,SHETTY Sanil,1645,0,0,1,2014
282,0,108147,IND,M,SAHA Subhajit,1643,0,0,1,2014
283,0,112075,SWE,M,SODERLUND Hampus,1642,0,0,1,2014
284,0,102486,EGY,M,EL-BEIALI Mohamed,1640,0,0,1,2014
284,0,104834,CZE,M,KOSTAL Radek,1640,0,0,1,2014
286,0,106194,JPN,M,MIZUNO Yuya,1639,0,0,1,2014
287,0,106958,JPN,M,ONO Tatsuya,1630,0,0,1,2014
288,0,109569,HKG,M,TSE Ka Chun,1627,0,0,1,2014
289,0,113685,FRA,M,OUAICHE Stephane,1626,0,0,1,2014
290,0,119566,TPE,M,YANG Heng-Wei,1622,0,0,1,2014
290,0,112738,SWE,M,ANDERSSON Harald,1622,0,0,1,2014
292,0,117346,CHN,M,LYU Xiang,1621,0,0,1,2014
292,0,104905,RUS,M,KRIVOSHEEV Viacheslav,1621,0,0,1,2014
294,0,111015,BEL,M,INDEHERBERG Julien,1614,0,0,1,2014
294,0,104711,ENG,M,KNIGHT Darius,1614,0,0,1,2014
296,0,113340,JPN,M,TAZOE Kenta,1613,0,0,1,2014
297,0,109538,VIE,M,TRAN Tuan Quynh,1611,0,0,1,2014
297,0,107769,CRO,M,REDJEP Ronald,1611,0,0,1,2014
299,0,107570,UKR,M,PRYSHCHEPA Yevhen,1601,0,0,1,2014
299,0,112446,FRA,M,HACHARD Antoine,1601,0,0,1,2014
301,0,114960,CZE,M,REITSPIES David,1598,0,0,1,2014
302,0,115396,POR,M,GERALDO Joao,1597,0,0,1,2014
303,0,114718,ENG,M,WALKER Samuel,1593,0,0,1,2014
304,0,100210,NGR,M,AJETUNMOBI Seun,1590,0,0,1,2014
304,0,106059,NGR,M,MEROTOHUN Monday,1590,0,0,1,2014
306,0,104690,CZE,M,KLEPRLIK Jakub,1589,0,0,1,2014
306,0,103346,AUT,M,HABESOHN Dominik,1589,0,0,1,2014
306,0,115438,POL,M,KULPA Konrad,1589,0,0,1,2014
309,0,104102,WAL,M,JENKINS Ryan,1588,0,0,1,2014
309,0,102098,CZE,M,DAVID Petr,1588,0,0,1,2014
311,0,103151,POL,M,GOLEBIOWSKI Mateusz,1584,0,0,1,2014
311,0,102315,ROU,M,DODEAN Adrian,1584,0,0,1,2014
313,0,113679,FRA,M,BOULOUSSA Mehdi,1580,0,0,1,2014
314,0,107344,RUS,M,PETRUKHIN Evgeny,1579,0,0,1,2014
315,0,104087,BEL,M,JEAN Lauric,1576,0,0,1,2014
315,0,110401,KOR,M,YOO Changjae,1576,0,0,1,2014
317,0,113844,JPN,M,MORIMOTO Kohei,1575,0,0,1,2014
317,0,116178,KOR,M,KANG Minho,1575,0,0,1,2014
319,0,103120,RUS,M,GLADYSHEV Mikhail,1573,0,0,1,2014
320,0,115544,HKG,M,HUNG Ka Tak,1571,0,0,1,2014
321,0,107762,ITA,M,RECH DALDOSSO Marco,1567,0,0,1,2014
322,0,112073,SWE,M,BRODD Viktor,1561,0,0,1,2014
323,0,103126,IND,M,GNANASEKARAN Sathiyan,1559,0,0,1,2014
324,0,100218,IRI,M,AKHLAGHPASAND Mohammadreza,1558,0,0,1,2014
325,0,107996,NOR,M,RONNEBERG Espen,1556,0,0,1,2014
325,0,119020,CAN,M,CHEN Hongtao,1556,0,0,1,2014
327,0,115928,PRK,M,CHOE Il,1554,0,0,1,2014
328,0,100486,ARG,M,ALTO Gaston,1552,0,0,1,2014
329,0,112121,CUB,M,CAMPOS Jorge,1551,0,0,1,2014
330,0,111126,TPE,M,CHANG Shun-Hung,1550,0,0,1,2014
331,0,117357,KOR,M,LIM Jonghoon,1549,0,0,1,2014
331,0,103604,DEN,M,HINDERSSON Mikkel,1549,0,0,1,2014
333,0,102272,VIE,M,DINH Quang Linh,1548,0,0,1,2014
334,0,112076,SWE,M,TORNKVIST Andreas,1547,0,0,1,2014
335,0,115546,HKG,M,LAM Siu Hang,1546,0,0,1,2014
336,0,120039,SUI,M,YANG ^^ Chengbowen,1544,0,0,1,2014
337,0,107697,GUA,M,RAMIREZ Jose Miguel,1540,0,0,1,2014
337,0,119729,CHN,M,FANG Yinchi,1540,0,0,1,2014
337,0,104859,CRO,M,KOVAC Borna,1540,0,0,1,2014
340,0,116530,GER,M,ORT Kilian,1539,0,0,1,2014
341,0,108758,SLO,M,SLATINSEK Uros,1537,0,0,1,2014
342,0,101738,HKG,M,CHIU Chung Hei,1534,0,0,1,2014
342,0,110888,SWE,M,ARVIDSSON Simon,1534,0,0,1,2014
344,0,107606,UKR,M,PYSAR Dmytro,1532,0,0,1,2014
345,0,122554,CHN,M,LI Tianyu,1530,0,0,1,2014
346,0,117917,TPE,M,WEN Wei-Chieh,1529,0,0,1,2014
346,0,108042,IND,M,ROY Soumyadeep,1529,0,0,1,2014
348,0,107738,DEN,M,RASMUSSEN Morten,1528,0,0,1,2014
349,0,110726,FIN,M,OLAH Benedek,1526,0,0,1,2014
349,0,106134,SRB,M,MILOSEVIC Bojan,1526,0,0,1,2014
351,0,113395,SGP,M,CHEW Zhe Yu Clarence,1525,0,0,1,2014
352,0,114717,HUN,M,SZUDI Adam,1524,0,0,1,2014
352,0,111050,ESP,M,ROBLES Alvaro,1524,0,0,1,2014
352,0,108921,TTO,M,ST LOUIS Dexter,1524,0,0,1,2014
355,0,117112,JPN,M,SHIBATA Naoto,1521,0,0,1,2014
356,0,100174,IRI,M,AHADI Mehran,1519,0,0,1,2014
357,0,115559,KOR,M,PARK Chan-Hyeok,1518,0,0,1,2014
358,0,106499,HUN,M,MUSKO Peter,1516,0,0,1,2014
359,0,116612,FRA,M,AKKUZU Can,1514,0,0,1,2014
360,0,122584,USA,M,YUAN ^^ Xiaojie,1513,0,0,1,2014
360,0,109092,CGO,M,SAKA Suraju,1513,0,0,1,2014
362,0,113391,KOR,M,CHO Jaejun,1512,0,0,1,2014
363,0,116532,CRO,M,PUCAR Tomislav,1507,0,0,1,2014
364,0,117312,BRA,M,ISHIY Vitor,1504,0,0,1,2014
365,0,117631,JPN,M,SEYAMA Tatsuo,1502,0,0,1,2014
366,0,116680,CRO,M,ZELJKO Filip,1501,0,0,1,2014
366,0,114356,POR,M,CHEN Diogo,1501,0,0,1,2014
368,0,110048,GER,M,WEHKING Lennart,1500,0,0,1,2014
368,0,119873,TPE,M,SUN Chia-Hung,1500,0,0,1,2014
370,0,108471,KOR,M,SEO Junghwa,1499,0,0,1,2014
370,0,111959,EGY,M,ASSAR Khalid,1499,0,0,1,2014
372,0,103741,CHN,M,HU Bingtao,1498,0,0,1,2014
373,0,112077,SWE,M,TRAN Anthony,1497,0,0,1,2014
374,0,117512,VIE,M,LE Tien Dat,1495,0,0,1,2014
375,0,121408,CHN,M,LIU Dingshuo,1494,0,0,1,2014
375,0,114281,USA,M,WANG Timothy,1494,0,0,1,2014
375,0,121492,TPE,M,WANG Tai-Wei,1494,0,0,1,2014
378,0,106244,SUI,M,MOHLER Nicola,1491,0,0,1,2014
379,0,121558,CHN,M,WANG Chuqin,1489,0,0,1,2014
380,0,119603,TPE,M,HUANG Chien-Tu,1488,0,0,1,2014
381,0,115548,HKG,M,LI Hon Ming,1487,0,0,1,2014
382,0,111827,SRB,M,CREPULJA Bojan,1485,0,0,1,2014
382,0,112346,KOR,M,CHOI Wonjin,1485,0,0,1,2014
384,0,115019,SVK,M,NOVOTA Samuel,1484,0,0,1,2014
384,0,106529,EGY,M,NADIM Ahmed,1484,0,0,1,2014
384,0,117916,TPE,M,LEE Chun-Lin,1484,0,0,1,2014
384,0,112068,KOR,M,KIM Jihwan,1484,0,0,1,2014
388,0,110471,RUS,M,ZAIKIN Alan,1483,0,0,1,2014
389,0,108999,AUT,M,STORF Martin,1481,0,0,1,2014
390,0,117003,FRA,M,CASSIN Alexandre,1480,0,0,1,2014
390,0,106049,TUR,M,MENGE Gencay,1480,0,0,1,2014
