Rank,Previous,ID,Assoc,Gender,Name,Points,Previous Points,WeekNum,MonthNum,YearNum
117,99,115565,THA,W,KHETKHUAN Tamolwan,2268,2281,0,12,2017
118,105,105111,AUS,W,LAY Jian Fang,2264,2264,0,12,2017
119,104,110762,NOR,W,MA ^^ Wenting,2260,2268,0,12,2017
119,107,115920,IND,W,BATRA Manika,2260,2255,0,12,2017
121,107,133894,CHN,W,LIU Weishan,2255,2255,0,12,2017
122,109,101376,LTU,W,PASKAUSKIENE Ruta,2254,2254,0,12,2017
123,113,113300,TPE,W,LIU Hsing-Yin,2253,2245,0,12,2017
124,101,111213,HUN,W,MADARASZ Dora,2252,2276,0,12,2017
124,110,132251,PRK,W,CHA Hyo Sim,2252,2252,0,12,2017
126,111,134651,JPN,W,NARUMOTO Ayami,2251,2251,0,12,2017
127,0,107573,BLR,W,PRIVALOVA Alexandra,2244,0,0,12,2017
128,114,106864,SVK,W,ODOROVA Eva,2242,2242,0,12,2017
129,0,120846,KOR,W,KIM Jiho,2241,2187,0,12,2017
130,116,134438,FRA,W,LIU ^ Judith,2240,2240,0,12,2017
131,115,102427,ESP,W,DVORAK Galia,2232,2241,0,12,2017
132,118,119755,CHN,W,ZHOU Xintong,2231,2231,0,12,2017
133,117,103352,CZE,W,CECHOVA Dana,2230,2236,0,12,2017
133,112,111871,RUS,W,VOROBEVA Olga,2230,2250,0,12,2017
135,119,115557,KOR,W,JUNG Yumi,2224,2224,0,12,2017
136,0,107156,KOR,W,PARK Joohyun,2221,2234,0,12,2017
137,120,110227,USA,W,WU Yue,2216,2216,0,12,2017
138,152,133405,JPN,W,ODO Satsuki,2206,2085,0,12,2017
139,0,119676,KOR,W,JI Eunchae,2204,2126,0,12,2017
139,120,133317,AZE,W,NING ^ Jing,2204,2216,0,12,2017
141,126,116148,CHN,W,ZHENG Shichang,2199,2199,0,12,2017
141,0,122757,KOR,W,KIM Youjin,2199,2145,0,12,2017
143,127,113711,ROU,W,CIOBANU Irina,2194,2194,0,12,2017
144,123,108843,AUT,W,SOLJA Amelie,2188,2201,0,12,2017
145,122,112280,LUX,W,DE NUTTE Sarah,2187,2211,0,12,2017
146,124,108117,RUS,W,SABITOVA Valentina,2177,2200,0,12,2017
146,0,116674,GER,W,MANTZ Chantal,2177,2151,0,12,2017
148,134,111177,TPE,W,LIN Chia-Chih,2167,2140,0,12,2017
149,124,117811,HKG,W,MAK Tze Wing,2164,2200,0,12,2017
150,132,112356,FRA,W,LOEUILLETTE Stephanie,2163,2142,0,12,2017
151,0,111151,ROU,W,IACOB Camelia,2161,2168,0,12,2017
152,129,111368,JPN,W,SUZUKI Rika,2160,2168,0,12,2017
152,128,112357,FRA,W,GASNIER Laura,2160,2172,0,12,2017
154,130,109414,CRO,W,TIAN Yuan,2156,2156,0,12,2017
154,148,121623,BRA,W,TAKAHASHI Bruna,2156,2092,0,12,2017
156,131,113420,BRA,W,GUI Lin,2153,2155,0,12,2017
157,132,123505,HKG,W,ZHU Chengzhu,2146,2142,0,12,2017
158,0,105404,TPE,W,LIN Chia-Hui,2144,0,0,12,2017
159,138,111416,SUI,W,MORET Rachel,2140,2130,0,12,2017
160,136,113418,BRA,W,KUMAHARA Caroline,2132,2132,0,12,2017
161,137,123232,PRK,W,KIM Nam Hae,2131,2131,0,12,2017
161,173,135286,CRO,W,SUN ^ Jiayi,2131,2003,0,12,2017
163,0,119089,KOR,W,YOON Hyobin,2126,0,0,12,2017
164,140,120022,KOR,W,AN Yeongeun,2123,2123,0,12,2017
165,145,118168,TPE,W,LIN Chia-Hsuan,2122,2115,0,12,2017
166,141,117899,PRK,W,RI Hyon Sim,2120,2120,0,12,2017
167,144,114085,SLO,W,GALIC Alex,2117,2117,0,12,2017
168,161,122428,ROU,W,DRAGOMAN Andreea,2115,2030,0,12,2017
169,135,107698,ESP,W,RAMIREZ Sara,2113,2135,0,12,2017
169,141,121706,RUS,W,TAILAKOVA Mariia,2113,2120,0,12,2017
171,143,114905,SWE,W,BERGSTROM Linda,2110,2118,0,12,2017
172,139,102079,IND,W,DAS Mouma,2109,2128,0,12,2017
173,146,123325,RUS,W,KULIKOVA Olga,2103,2110,0,12,2017
174,0,133691,JPN,W,KIMURA Mitsuho,2100,1761,0,12,2017
175,148,113650,RUS,W,BLAZHKO Anna,2092,2092,0,12,2017
176,151,104974,POL,W,KUSINSKA Klaudia,2087,2087,0,12,2017
177,147,114127,HKG,W,LI Ching Wan,2085,2097,0,12,2017
178,153,119537,IND,W,MUKHERJEE Ayhika,2084,2084,0,12,2017
179,150,108956,POL,W,STEFANSKA Kinga,2078,2091,0,12,2017
180,154,113309,MEX,W,SILVA Yadira,2076,2076,0,12,2017
181,176,124162,TPE,W,LI Yu-Jhun,2073,1991,0,12,2017
182,195,122716,TPE,W,SU Pei-Ling,2071,1953,0,12,2017
183,156,116152,HKG,W,LAM Yee Lok,2067,2057,0,12,2017
184,188,117373,TPE,W,HUANG Yu-Wen,2061,1974,0,12,2017
185,158,115789,TPE,W,HUANG Hsin,2051,2051,0,12,2017
186,0,134652,JPN,W,TOKUNAGA Miko,2048,0,0,12,2017
187,155,119749,TPE,W,HUANG Yu-Chiao,2043,2065,0,12,2017
188,161,111212,HUN,W,AMBRUS Krisztina,2040,2030,0,12,2017
189,159,134245,PRK,W,HO Jin Hyang,2039,2039,0,12,2017
190,157,109453,SRB,W,TODOROVIC Andrea,2036,2052,0,12,2017
190,170,118777,GER,W,WAN Yuan,2036,2015,0,12,2017
192,160,131369,JPN,W,YAMAMOTO Rei,2035,2035,0,12,2017
193,163,121424,PRK,W,JONG Un Ju,2029,2029,0,12,2017
194,199,121688,FRA,W,GUISNEL Oceane,2022,1943,0,12,2017
195,164,115430,ENG,W,HO Tin-Tin,2020,2025,0,12,2017
196,172,108642,ENG,W,SIBLEY Kelly,2019,2005,0,12,2017
197,168,112944,TUR,W,ALTINKAYA Sibel,2018,2019,0,12,2017
197,165,115454,POL,W,BAJOR Natalia,2018,2024,0,12,2017
199,168,113363,HUN,W,NAGYVARADI Mercedes,2014,2019,0,12,2017
200,223,115402,ESP,W,ZHANG Sofia-Xuan,2012,1878,0,12,2017
201,239,121462,HKG,W,LEE Ka Yee,2009,1831,0,12,2017
202,167,116874,FRA,W,ZARIF Audrey,2007,2021,0,12,2017
203,166,116160,TPE,W,WANG Yi-Ju,2005,2022,0,12,2017
204,174,120777,BEL,W,LUNG Lisa,1998,2000,0,12,2017
205,209,118685,RUS,W,SHCHERBATYKH Valeria,1997,1909,0,12,2017
206,185,113653,RUS,W,GUSEVA Ekaterina,1996,1977,0,12,2017
207,181,112453,CRO,W,JEGER Mateja,1990,1981,0,12,2017
208,209,116873,FRA,W,MIGOT Marie,1984,1909,0,12,2017
209,213,121881,BLR,W,TRIGOLOS Daria,1983,1898,0,12,2017
209,178,133690,JPN,W,UMEMURA Yuka,1983,1983,0,12,2017
211,179,114897,HUN,W,BALINT Bernadett,1982,1982,0,12,2017
212,182,114132,TPE,W,LIU Yu-Hsin,1980,1980,0,12,2017
212,199,120972,THA,W,PARANANG Orawan,1980,1943,0,12,2017
214,184,104886,ISR,W,KRAVCHENKO Marina,1978,1978,0,12,2017
215,187,119863,TPE,W,CHIU Ssu-Hua,1976,1976,0,12,2017
216,197,121888,RUS,W,KOLISH Anastasia,1973,1948,0,12,2017
217,280,132231,HKG,W,CHAU Wing Sze,1971,1729,0,12,2017
218,175,116921,FRA,W,CHASSELIN Pauline,1969,1998,0,12,2017
219,171,114732,BLR,W,ARLOUSKAYA Alina,1966,2012,0,12,2017
220,191,107194,IND,W,PATKAR Madhurika,1965,1958,0,12,2017
220,201,111405,UKR,W,VASYLIEVA Ievgeniia,1965,1941,0,12,2017
222,219,123684,IND,W,KAMATH Archana Girish,1964,1884,0,12,2017
223,189,133897,CHN,W,HUANG Yingqi,1963,1963,0,12,2017
224,220,114882,FRA,W,PFEFER Laura,1961,1883,0,12,2017
225,217,115413,ITA,W,PICCOLIN Giorgia,1960,1889,0,12,2017
225,202,121606,TPE,W,TSAI Yu-Chin,1960,1922,0,12,2017
227,185,108657,POL,W,SIKORSKA Magdalena,1957,1977,0,12,2017
228,192,106659,MAS,W,NG Sock Khim,1956,1956,0,12,2017
228,192,115850,GRE,W,TOLIOU Aikaterini,1956,1956,0,12,2017
230,218,134995,JPN,W,SOMA Yumeno,1955,1886,0,12,2017
231,177,122348,UKR,W,BRATEYKO Solomiya,1952,1985,0,12,2017
232,211,115051,RUS,W,MALANINA Maria,1948,1903,0,12,2017
232,196,121513,JPN,W,TAKEUCHI Kana,1948,1952,0,12,2017
234,0,109430,NED,W,TIMINA Yana,1939,1886,0,12,2017
235,244,121074,SRB,W,SURJAN Sabina,1938,1820,0,12,2017
236,194,123894,THA,W,SAWETTABUT Jinnipa,1930,1955,0,12,2017
237,202,105724,VIE,W,MAI Hoang My Trang,1922,1922,0,12,2017
237,179,122753,HKG,W,WONG Chin Yau,1922,1982,0,12,2017
239,204,123261,JPN,W,IKEGAMI Reiko,1918,1918,0,12,2017
240,0,101416,RUS,W,VINOGRADOVA Mariia,1916,1920,0,12,2017
241,182,121101,USA,W,WANG Crystal,1915,1980,0,12,2017
242,0,115759,KOR,W,LEE Yearam,1913,0,0,12,2017
242,232,123977,KOR,W,SHIN Yubin,1913,1844,0,12,2017
242,206,131164,PRK,W,KIM Jin Hyang,1913,1913,0,12,2017
245,190,120187,SRB,W,LUPULESKU Izabela,1912,1961,0,12,2017
246,197,110995,ITA,W,VIVARELLI Debora,1911,1948,0,12,2017
247,206,119551,PRK,W,KIM Sol Song,1909,1913,0,12,2017
248,204,114517,CZE,W,TOMANOVSKA Katerina,1906,1918,0,12,2017
248,274,120976,TPE,W,LEE Yu-Peng,1906,1738,0,12,2017
250,213,102651,SLO,W,FAJMUT Manca,1898,1898,0,12,2017
250,274,120108,FRA,W,GAUTHIER Lucie,1898,1738,0,12,2017
250,213,122548,JPN,W,NAGAO Takako,1898,1898,0,12,2017
253,212,106007,COL,W,MEDINA Paula,1892,1901,0,12,2017
254,216,116533,CRO,W,SREBRNJAK Dorina,1891,1891,0,12,2017
254,286,118893,AUT,W,MISCHEK Karoline,1891,1718,0,12,2017
256,244,113587,WAL,W,CAREY Charlotte,1882,1820,0,12,2017
256,221,121586,TPE,W,WEN Ruei-Ling,1882,1882,0,12,2017
258,235,119022,USA,W,WANG Amy,1881,1837,0,12,2017
259,222,120070,GER,W,WOLF Jennie,1880,1880,0,12,2017
260,229,119860,TPE,W,CHEN Ting-Ting,1879,1856,0,12,2017
261,226,121895,GER,W,SAEGER Luisa,1872,1872,0,12,2017
262,227,106995,NGR,W,OSHONAIKE Olufunke,1871,1871,0,12,2017
263,224,109777,CHI,W,VEGA Paulina,1870,1875,0,12,2017
263,224,116880,NED,W,VERMAAS Kim,1870,1875,0,12,2017
265,311,134011,ROU,W,ZAHARIA Elena,1869,1658,0,12,2017
266,231,108151,IND,W,SAHASRABUDHE Pooja,1863,1845,0,12,2017
266,228,117135,RUS,W,KHLYZOVA Elizaveta,1863,1863,0,12,2017
268,243,118856,BLR,W,NIKITCHANKA Alina,1861,1821,0,12,2017
269,302,120560,BLR,W,BOGDANOVA Nadezhda,1858,1682,0,12,2017
270,249,124142,ROU,W,ZAHARIA Alina,1857,1811,0,12,2017
271,230,110686,IND,W,DAS Ankita,1854,1854,0,12,2017
272,272,114689,SWE,W,JONSSON Jennifer,1847,1750,0,12,2017
273,234,117365,IND,W,MUKHERJEE Sutirtha,1838,1838,0,12,2017
273,254,122988,CRO,W,PAVLOVIC Andrea,1838,1797,0,12,2017
275,277,120185,SRB,W,VIGNJEVIC Dragana,1834,1733,0,12,2017
276,238,113997,BIH,W,HADZIAHMETOVIC Emina,1832,1832,0,12,2017
276,0,121702,RUS,W,CHERNORAY Daria,1832,1847,0,12,2017
278,233,121576,TPE,W,FANG Sih-Han,1831,1841,0,12,2017
279,241,102679,UKR,W,FARLADANSKA Ganna,1826,1826,0,12,2017
280,242,113942,CZE,W,ADAMKOVA Karin,1823,1823,0,12,2017
280,253,121889,RUS,W,KAZANTSEVA Kristina,1823,1804,0,12,2017
282,0,121518,KOR,W,KANG Dayeon,1813,1809,0,12,2017
282,237,124156,TPE,W,CHEN Ying-Chen,1813,1833,0,12,2017
284,248,117035,IND,W,ROY Krittwika,1812,1812,0,12,2017
285,251,104092,AUS,W,JEE ^^ Minhyung,1809,1809,0,12,2017
285,251,114039,ISR,W,TROSMAN Nicole,1809,1809,0,12,2017
287,247,121714,SVK,W,KUKULKOVA Tatiana,1806,1813,0,12,2017
288,244,121465,HKG,W,LIU Qi,1802,1820,0,12,2017
288,295,133877,HKG,W,FUNG Wai Chu,1802,1704,0,12,2017
290,282,117009,BEL,W,MARCHETTI Nathalie,1799,1725,0,12,2017
290,235,123519,ROU,W,PLAIAN Tania,1799,1837,0,12,2017
292,239,113591,SUI,W,ASCHWANDEN Rahel,1798,1831,0,12,2017
293,255,119279,CUB,W,CASTILLO Lisi,1795,1795,0,12,2017
294,256,109025,LTU,W,STUCKYTE Egle,1791,1791,0,12,2017
294,294,114965,CZE,W,MYNAROVA Karolina,1791,1705,0,12,2017
294,292,122082,ITA,W,LAURENTI Jamila,1791,1713,0,12,2017
297,257,121563,CHN,W,YUAN Yuan,1789,1789,0,12,2017
297,276,131231,RUS,W,ABRAAMIAN Elizabet,1789,1736,0,12,2017
299,0,117122,BEL,W,LOYEN Eline,1787,1799,0,12,2017
299,258,132262,PRK,W,SO Kuk Hwa,1787,1787,0,12,2017
299,258,132886,PRK,W,PYON Song Gyong,1787,1787,0,12,2017
302,332,123535,CZE,W,BLASKOVA Zdena,1779,1619,0,12,2017
303,260,109755,HUN,W,PETERMAN-VARGA Timea,1778,1778,0,12,2017
304,265,114881,CZE,W,STEFCOVA Kristyna,1776,1760,0,12,2017
304,249,121708,SRB,W,JOKIC Tijana,1776,1811,0,12,2017
304,0,124529,KOR,W,SHIN Jieun,1776,0,0,12,2017
307,261,121103,USA,W,GUAN Angela,1770,1770,0,12,2017
308,267,103175,LUX,W,GONDERINGER Tessy,1767,1757,0,12,2017
309,315,121040,POL,W,WEGRZYN Anna,1762,1652,0,12,2017
309,289,122718,IND,W,AKULA Sreeja,1762,1716,0,12,2017
309,264,133320,AZE,W,CHEN Xingtai,1762,1762,0,12,2017
312,263,112463,PUR,W,DIAZ Melanie,1761,1763,0,12,2017
313,299,120270,BLR,W,BALTUSHITE Marharyta,1760,1686,0,12,2017
314,266,102299,CRO,W,DURAK Mirela,1759,1759,0,12,2017
315,0,117928,KOR,W,KIM Eunji,1757,0,0,12,2017
316,268,112242,CAN,W,LUO Anqi,1755,1755,0,12,2017
316,268,131166,PRK,W,KO Un Gum,1755,1755,0,12,2017
318,271,114516,CZE,W,TOMANOVA Tamara,1754,1754,0,12,2017
319,261,111144,BLR,W,BARAVOK Katsiaryna,1747,1770,0,12,2017
320,273,108526,IRI,W,SHAHSAVARI Neda,1735,1741,0,12,2017
321,281,106917,POR,W,OLIVEIRA Leila,1730,1728,0,12,2017
321,278,117367,IND,W,PUSHPAK Amrutha,1730,1730,0,12,2017
323,344,131086,GER,W,SCHREINER Franziska,1724,1592,0,12,2017
323,291,131225,RUS,W,ZIRONOVA Ekaterina,1724,1714,0,12,2017
325,283,114725,GER,W,IMAMURA Yuko,1722,1722,0,12,2017
325,308,132701,KOR,W,RYU Hanna,1722,1663,0,12,2017
327,284,114893,ITA,W,COLANTONI Chiara,1721,1721,0,12,2017
328,268,104386,BUL,W,KAROVA Anelia,1719,1755,0,12,2017
328,285,113972,USA,W,WU Erica,1719,1719,0,12,2017
330,286,113350,CZE,W,MIKULCOVA Kristyna,1718,1718,0,12,2017
331,289,110891,LUX,W,TAMASAUSKAITE ^ Egle,1716,1716,0,12,2017
332,286,111223,LUX,W,KONSBRUCK Danielle,1714,1718,0,12,2017
333,0,121419,KOR,W,KIM Yedam,1711,0,0,12,2017
334,320,118942,POL,W,SLAZAK Julia,1706,1639,0,12,2017
335,278,118507,SWE,W,KALLBERG Christina,1704,1730,0,12,2017
336,296,114074,SRB,W,LUPULESKU Anelia,1703,1703,0,12,2017
337,0,114432,ROU,W,CLAPA Andreea,1700,1761,0,12,2017
337,334,124165,TPE,W,CHIEN Tung-Chuan,1700,1611,0,12,2017
339,297,111517,DOM,W,BRITO Eva,1698,1698,0,12,2017
340,292,102585,RUS,W,ERMAKOVA Irina,1696,1713,0,12,2017
341,409,131371,RUS,W,SHADRINA Daria,1695,1451,0,12,2017
342,0,122046,KOR,W,KIM Haeun,1692,0,0,12,2017
342,316,135179,JPN,W,OJIO Haruna,1692,1650,0,12,2017
344,306,115007,SWE,W,MOSKOVITS Daniela,1691,1671,0,12,2017
345,298,111053,ARG,W,CODINA Ana,1688,1692,0,12,2017
346,299,112389,UKR,W,MOTSYK Iryna,1686,1686,0,12,2017
347,301,113943,CRO,W,JAZBEC Ida,1684,1684,0,12,2017
348,302,132800,JPN,W,SUGASAWA Yukari,1682,1682,0,12,2017
349,318,120112,FRA,W,MOSTAFAVI Leili,1681,1643,0,12,2017
349,324,121250,USA,W,SUNG Rachel,1681,1632,0,12,2017
351,304,132272,INA,W,INDRIANI Lilis,1677,1677,0,12,2017
352,305,102201,IND,W,DESHPANDE Divya,1674,1674,0,12,2017
353,309,120557,EST,W,AVAMERI Airi,1673,1661,0,12,2017
354,406,132978,GER,W,KLEE Sophia,1670,1459,0,12,2017
355,307,117931,TUR,W,KULAKCEKEN Simay,1665,1665,0,12,2017
356,317,113908,EGY,W,HELMY Yousra,1659,1649,0,12,2017
357,311,104923,CZE,W,SIRUCKOVA Aneta,1658,1658,0,12,2017
358,313,118895,BLR,W,PATSEYEVA Hanna,1656,1656,0,12,2017
359,314,111231,POL,W,ZALOMSKA Roksana,1653,1653,0,12,2017
360,349,117014,ITA,W,MOSCONI Veronica,1652,1579,0,12,2017
361,0,131383,NED,W,MEN ^^ Shuohan,1644,1585,0,12,2017
362,346,122842,SLO,W,TOFANT Ana,1640,1585,0,12,2017
362,319,132769,TPE,W,LIANG Jing-Jing,1640,1640,0,12,2017
364,322,124152,AZE,W,ZHOU Chuyi,1636,1636,0,12,2017
365,323,114081,SVK,W,JURKOVA Eva,1635,1635,0,12,2017
365,320,120125,SWE,W,BERGAND Filippa,1635,1639,0,12,2017
367,331,117455,BUL,W,YOVKOVA Maria,1630,1620,0,12,2017
367,325,123074,PHI,W,DAEL Emy Rose,1630,1630,0,12,2017
369,326,116239,HKG,W,LO Lok Yee,1628,1628,0,12,2017
370,327,121445,CUB,W,LOVET Idalys,1627,1627,0,12,2017
370,327,123333,GER,W,ROSE Lotta,1627,1627,0,12,2017
372,430,120304,HUN,W,HARASZTOVICH Fanni,1625,1413,0,12,2017
372,310,131171,IND,W,SELVAKUMAR Selena,1625,1659,0,12,2017
374,0,114947,RUS,W,KOTCYUR Valeria,1624,0,0,12,2017
375,329,101805,GRE,W,CHRISTOFORAKI Maria,1623,1623,0,12,2017
376,333,119109,ARG,W,ARGUELLES Camila,1612,1612,0,12,2017
377,329,116884,SWE,W,JOHANSSON Tilda,1610,1623,0,12,2017
377,365,121885,CZE,W,CECHOVA Katerina,1610,1545,0,12,2017
379,336,101532,CHI,W,CASTELLANO Natalia,1608,1608,0,12,2017
379,347,121041,POL,W,WEGRZYN Katarzyna,1608,1584,0,12,2017
