Rank,Previous,ID,Assoc,Gender,Name,Points,Previous Points,WeekNum,MonthNum,YearNum
62,66,112463,PUR,W,DIAZ Melanie,4475,4475,49,0,2019
63,64,118786,SGP,W,LIN Ye,4470,4560,49,0,2019
64,67,111213,HUN,W,MADARASZ Dora,4465,4465,49,0,2019
65,59,106788,RUS,W,NOSKOVA Yana,4350,4885,49,0,2019
66,63,102949,UKR,W,GAPONOVA Ganna,4310,4610,49,0,2019
67,53,132251,PRK,W,CHA Hyo Sim,4215,5325,49,0,2019
68,69,111072,ESP,W,XIAO Maria,4195,4325,49,0,2019
69,75,110995,ITA,W,VIVARELLI Debora,4100,4030,49,0,2019
70,80,121401,POR,W,SHAO ^ Jieni,4060,3750,49,0,2019
71,72,107302,HUN,W,PERGEL Szandra,4035,4145,49,0,2019
72,62,119542,JPN,W,MORI Sakura,4015,4640,49,0,2019
73,58,123847,JPN,W,ANDO Minami,3990,4935,49,0,2019
74,85,123113,KOR,W,KIM ^ Hayeong,3960,3690,49,0,2019
75,70,114905,SWE,W,BERGSTROM Linda,3805,4260,49,0,2019
76,88,109777,CHI,W,VEGA Paulina,3780,3665,49,0,2019
77,74,108843,AUT,W,SOLJA Amelie,3765,4058,49,0,2019
78,76,112368,KOR,W,YANG Haeun,3710,4025,49,0,2019
79,102,123508,CHN,W,LIU Fei,3650,3310,49,0,2019
80,89,112280,LUX,W,DE NUTTE Sarah,3620,3640,49,0,2019
81,81,113300,TPE,W,LIU Hsing-Yin,3610,3740,49,0,2019
82,73,123112,CHN,W,ZHANG Rui,3600,4140,49,0,2019
83,99,113908,EGY,W,HELMY Yousra,3595,3395,49,0,2019
84,79,111416,SUI,W,MORET Rachel,3545,3825,49,0,2019
85,91,112357,FRA,W,GASNIER Laura,3520,3540,49,0,2019
86,82,108875,UKR,W,BILENKO Tetyana,3500,3725,49,0,2019
87,147,105469,AUT,W,LIU Jia,3485,2560,49,0,2019
88,92,123505,HKG,W,ZHU Chengzhu,3475,3495,49,0,2019
89,84,111066,GER,W,WINTER Sabine,3470,3700,49,0,2019
90,95,115454,POL,W,BAJOR Natalia,3440,3440,49,0,2019
91,96,123977,KOR,W,SHIN Yubin,3405,3425,49,0,2019
92,111,120972,THA,W,PARANANG Orawan,3400,3200,49,0,2019
93,97,102427,ESP,W,DVORAK Galia,3395,3415,49,0,2019
94,83,133405,JPN,W,ODO Satsuki,3380,3710,49,0,2019
95,86,123232,PRK,W,KIM Nam Hae,3375,3675,49,0,2019
95,155,119529,CHN,W,FAN Siqi,3375,2355,49,0,2019
97,86,132095,JPN,W,SHIOMI Maki,3355,3675,49,0,2019
98,128,133894,CHN,W,LIU Weishan,3330,2880,49,0,2019
99,93,112356,FRA,W,LOEUILLETTE Stephanie,3310,3465,49,0,2019
99,100,131342,SGP,W,ZENG ^^ Jian,3310,3330,49,0,2019
101,105,120560,BLR,W,BOGDANOVA Nadezhda,3270,3260,49,0,2019
102,111,115430,ENG,W,HO Tin-Tin,3255,3200,49,0,2019
103,98,135179,JPN,W,OJIO Haruna,3250,3401,49,0,2019
104,107,105111,AUS,W,LAY Jian Fang,3240,3240,49,0,2019
104,120,133895,CHN,W,SUN Mingyang,3240,3015,49,0,2019
106,78,106660,HKG,W,NG Wing Nam,3175,3845,49,0,2019
107,100,119285,KOR,W,LEE Zion,3130,3330,49,0,2019
108,102,120187,SRB,W,LUPULESKU Izabela,3115,3310,49,0,2019
109,114,122052,KOR,W,LEE Eunhye,3095,3095,49,0,2019
110,121,113711,ROU,W,CIOBANU Irina,3055,2970,49,0,2019
111,118,117294,CHI,W,ORTEGA Daniela,3040,3040,49,0,2019
112,94,117819,AUT,W,HAMAMOTO ^^ Yui,3035,3450,49,0,2019
112,105,121881,BLR,W,TRIGOLOS Daria,3035,3260,49,0,2019
114,119,115216,EGY,W,EL-ERAKY Reem,3025,3025,49,0,2019
115,109,112453,CRO,W,JEGER Mateja,2985,3210,49,0,2019
116,126,115402,ESP,W,ZHANG Sofia-Xuan,2965,2900,49,0,2019
117,125,119109,ARG,W,ARGUELLES Camila,2960,2905,49,0,2019
118,117,119537,IND,W,MUKHERJEE Ayhika,2945,3050,49,0,2019
119,124,102445,NGR,W,EDEM Offiong,2921,2921,49,0,2019
120,113,115413,ITA,W,PICCOLIN Giorgia,2920,3115,49,0,2019
121,127,109453,SRB,W,TODOROVIC Andrea,2905,2890,49,0,2019
122,134,120777,BEL,W,LUNG Lisa,2900,2810,49,0,2019
123,104,121706,RUS,W,TAILAKOVA Mariia,2890,3270,49,0,2019
123,140,111871,RUS,W,VOROBEVA Olga,2890,2730,49,0,2019
125,121,107194,IND,W,PATKAR Madhurika,2880,2970,49,0,2019
126,116,117455,BUL,W,YOVKOVA Maria,2870,3060,49,0,2019
127,132,113942,CZE,W,ADAMKOVA Karin,2860,2815,49,0,2019
128,123,116874,FRA,W,ZARIF Audrey,2855,2960,49,0,2019
129,129,113309,MEX,W,SILVA Yadira,2850,2850,49,0,2019
130,130,117463,ROU,W,DIACONU Adina,2840,2840,49,0,2019
131,135,121074,SRB,W,SURJAN Sabina,2835,2790,49,0,2019
132,131,121714,SVK,W,KUKULKOVA Tatiana,2825,2825,49,0,2019
133,136,102316,ROU,W,MONTEIRO DODEAN Daniela,2805,2775,49,0,2019
134,141,123684,IND,W,KAMATH Archana Girish,2790,2725,49,0,2019
135,90,115902,CHN,W,ZHANG Qiang,2775,3570,49,0,2019
136,138,100032,EGY,W,ABDEL-AZIZ Farah,2745,2745,49,0,2019
136,143,122716,TPE,W,SU Pei-Ling,2745,2630,49,0,2019
138,150,114158,KOR,W,YOO Eunchong,2715,2515,49,0,2019
139,115,114085,SLO,W,GALIC Alex,2710,3070,49,0,2019
140,132,103352,CZE,W,CECHOVA Dana,2615,2815,49,0,2019
140,145,118893,AUT,W,MISCHEK Karoline,2615,2615,49,0,2019
142,144,113420,BRA,W,GUI Lin,2590,2625,49,0,2019
143,173,102714,CHN,W,FENG Yalan,2585,2160,49,0,2019
144,146,103425,CMR,W,HANFFOU Sarah,2580,2580,49,0,2019
145,108,117370,JPN,W,MATSUDAIRA Shiho,2550,3225,49,0,2019
146,137,118168,TPE,W,LIN Chia-Hsuan,2540,2765,49,0,2019
147,158,133026,TUR,W,YILMAZ Ozge,2535,2320,49,0,2019
148,148,110286,BRA,W,YAMADA Jessica,2525,2525,49,0,2019
149,149,111601,CHN,W,MU Zi,2520,2520,49,0,2019
150,167,104793,THA,W,KOMWONG Nanthana,2485,2240,49,0,2019
151,138,116880,NED,W,VERMAAS Kim,2475,2745,49,0,2019
151,151,111053,ARG,W,CODINA Ana,2475,2475,49,0,2019
153,142,116921,FRA,W,CHASSELIN Pauline,2465,2645,49,0,2019
153,159,117009,BEL,W,MARCHETTI Nathalie,2465,2305,49,0,2019
155,152,113418,BRA,W,KUMAHARA Caroline,2455,2455,49,0,2019
156,153,107221,BLR,W,PAVLOVICH Viktoria,2445,2445,49,0,2019
157,154,117365,IND,W,MUKHERJEE Sutirtha,2410,2410,49,0,2019
158,77,110226,CHN,W,WU Yang,2385,3870,49,0,2019
158,190,137894,FRA,W,YUAN ^ Jia Nan,2385,1935,49,0,2019
160,159,113587,WAL,W,CAREY Charlotte,2360,2305,49,0,2019
161,172,118774,BEL,W,DEGRAEF Margo,2350,2175,49,0,2019
162,156,120290,CAN,W,COTE Alicia,2341,2341,49,0,2019
163,162,115850,GRE,W,TOLIOU Aikaterini,2260,2260,49,0,2019
164,110,134995,JPN,W,SOMA Yumeno,2255,3201,49,0,2019
164,163,106995,NGR,W,OSHONAIKE Olufunke,2255,2255,49,0,2019
166,165,124162,TPE,W,LI Yu-Jhun,2250,2250,49,0,2019
166,192,114893,ITA,W,COLANTONI Chiara,2250,1898,49,0,2019
168,191,104923,CZE,W,SIRUCKOVA Aneta,2235,1900,49,0,2019
169,185,123575,SGP,W,WONG Xin Ru,2230,1975,49,0,2019
170,161,118685,RUS,W,SHCHERBATYKH Valeria,2210,2276,49,0,2019
171,169,115104,ALG,W,KESSACI Katia,2200,2200,49,0,2019
172,170,122718,IND,W,AKULA Sreeja,2195,2195,49,0,2019
173,173,109272,AUS,W,TAPPER Melissa,2160,2160,49,0,2019
174,171,119022,USA,W,WANG Amy,2130,2180,49,0,2019
174,175,110762,NOR,W,MA ^^ Wenting,2130,2130,49,0,2019
176,178,117891,KAZ,W,LAVROVA Anastassiya,2125,2048,49,0,2019
177,176,111346,CHI,W,MORALES Judith,2120,2120,49,0,2019
178,168,118777,GER,W,WAN Yuan,2110,2220,49,0,2019
179,193,123894,THA,W,SAWETTABUT Jinnipa,2105,1895,49,0,2019
180,164,120125,SWE,W,BERGAND Filippa,2095,2253,49,0,2019
181,194,122348,UKR,W,BRATEYKO Solomiya,2080,1880,49,0,2019
182,179,113997,BIH,W,HADZIAHMETOVIC Emina,2035,2035,49,0,2019
183,181,117142,ALG,W,LOGHRAIBI Lynda,1995,1995,49,0,2019
184,183,106007,COL,W,MEDINA Paula,1990,1990,49,0,2019
185,184,120051,ENG,W,TSAPTSINOS Maria,1985,1985,49,0,2019
186,185,123228,KAZ,W,AKASHEVA Zauresh,1975,1975,49,0,2019
187,198,117035,IND,W,ROY Krittwika,1965,1840,49,0,2019
188,187,103283,POL,W,GRZYBOWSKA-FRANC Katarzyna,1950,1970,49,0,2019
189,189,122660,NGR,W,OJOMU Ajoke,1945,1945,49,0,2019
190,200,123579,SGP,W,GOI Rui Xuan,1905,1830,49,0,2019
191,210,115631,ITA,W,LI ^^ Xiang,1900,1675,49,0,2019
192,195,113161,TUR,W,HU Melek,1870,1870,49,0,2019
193,228,116873,FRA,W,MIGOT Marie,1855,1470,49,0,2019
194,196,106917,POR,W,OLIVEIRA Leila,1850,1850,49,0,2019
195,197,117334,CHN,W,LI Jiayi,1845,1845,49,0,2019
196,199,118507,SWE,W,KALLBERG Christina,1835,1835,49,0,2019
197,180,112944,TUR,W,ALTINKAYA Sibel,1830,2011,49,0,2019
198,206,108526,IRI,W,SHAHSAVARI Neda,1820,1735,49,0,2019
199,201,114127,HKG,W,LI Ching Wan,1810,1810,49,0,2019
200,157,121888,RUS,W,KOLISH Anastasia,1805,2321,49,0,2019
201,220,105779,CRO,W,MALOBABIC Ivana,1800,1575,49,0,2019
202,202,114897,HUN,W,BALINT Bernadett,1795,1795,49,0,2019
202,208,122272,ESP,W,GARCIA Ana,1795,1695,49,0,2019
204,203,117150,TUN,W,GARCI Fadwa,1780,1780,49,0,2019
205,232,122082,ITA,W,LAURENTI Jamila,1770,1398,49,0,2019
206,205,120302,HUN,W,FEHER Orsolya,1740,1740,49,0,2019
207,206,134651,JPN,W,NARUMOTO Ayami,1735,1735,49,0,2019
208,182,115051,RUS,W,MALANINA Maria,1715,1991,49,0,2019
209,209,115043,NOR,W,DOVAL Ilka,1690,1690,49,0,2019
210,212,117811,HKG,W,MAK Tze Wing,1670,1670,49,0,2019
211,213,112462,PUR,W,RIOS Daniely,1660,1660,49,0,2019
212,222,118868,HUN,W,HARTBRICH Leonie,1650,1535,49,0,2019
213,237,135086,AUS,W,FENG Chunyi,1644,1350,49,0,2019
214,215,101000,AUS,W,BROMLEY Michelle,1640,1640,49,0,2019
215,216,119749,TPE,W,HUANG Yu-Chiao,1625,1625,49,0,2019
216,217,123791,RSA,W,MOOKREY Simeen,1611,1611,49,0,2019
217,218,115379,NGR,W,BELLO Fatimo,1585,1585,49,0,2019
218,219,132886,PRK,W,PYON Song Gyong,1580,1580,49,0,2019
218,240,131818,MRI,W,JALIM Nandeshwaree,1580,1320,49,0,2019
220,211,116674,GER,W,MANTZ Chantal,1575,1671,49,0,2019
221,241,131171,IND,W,SELVAKUMAR Selena,1565,1310,49,0,2019
222,188,111223,LUX,W,KONSBRUCK Danielle,1540,1946,49,0,2019
223,222,115789,TPE,W,HUANG Hsin,1535,1535,49,0,2019
223,222,101376,LTU,W,PASKAUSKIENE Ruta,1535,1535,49,0,2019
225,225,115913,CHN,W,LIU Xi,1530,1530,49,0,2019
226,227,112086,RSA,W,PATEL Danisha,1513,1513,49,0,2019
227,243,113943,CRO,W,JAZBEC Ida,1507,1282,49,0,2019
228,296,109480,VAN,W,TOMMY Priscila,1500,900,49,0,2019
229,204,114429,FIN,W,KIRICHENKO Anna,1480,1778,49,0,2019
230,254,121708,SRB,W,JOKIC Tijana,1475,1185,49,0,2019
231,230,117373,TPE,W,HUANG Yu-Wen,1455,1455,49,0,2019
232,257,114081,SVK,W,JURKOVA Eva,1435,1177,49,0,2019
233,252,119676,KOR,W,JI Eunchae,1425,1205,49,0,2019
234,262,132724,MAS,W,CHANG Li Sian Alice,1415,1160,49,0,2019
235,277,131047,ESP,W,LIU ^^ Xin,1395,1055,49,0,2019
236,265,137734,CHN,W,YANG Huijing,1390,1135,49,0,2019
237,233,117499,MAS,W,HO Ying,1385,1385,49,0,2019
238,234,133522,AUS,W,KAUR Parleen,1375,1375,49,0,2019
238,234,133410,JPN,W,NAKAMORI Honami,1375,1375,49,0,2019
240,238,116863,DEN,W,CHRISTENSEN Stefanie,1355,1345,49,0,2019
241,296,121017,FIJ,W,YEE Sally,1350,900,49,0,2019
242,239,122842,SLO,W,TOFANT Ana,1340,1340,49,0,2019
243,226,114882,FRA,W,PFEFER Laura,1310,1523,49,0,2019
244,,100503,COD,W,LITOBAKA Ammadine,1305,,49,0,2019
245,231,108657,POL,W,SIKORSKA Magdalena,1300,1435,49,0,2019
246,242,114074,SRB,W,LUPULESKU Anelia,1290,1290,49,0,2019
247,244,111517,DOM,W,BRITO Eva,1277,1277,49,0,2019
248,245,131618,MEX,W,BARCENAS Clio,1270,1270,49,0,2019
248,278,116364,ARG,W,MOLERO Candela,1270,1045,49,0,2019
250,285,132132,CHN,W,CHEN Yi,1265,1010,49,0,2019
251,246,110881,COD,W,NZANGANI Cyntia,1260,1260,49,0,2019
252,248,123078,PRK,W,KIM Jinju,1250,1250,49,0,2019
252,283,120185,SRB,W,VIGNJEVIC Dragana,1250,1025,49,0,2019
254,221,121715,SVK,W,PUCHOVANOVA Nikoleta,1240,1561,49,0,2019
255,249,121445,CUB,W,LOVET Idalys,1235,1235,49,0,2019
256,250,106864,SVK,W,ODOROVA Eva,1230,1230,49,0,2019
257,251,119746,KOR,W,KIM Byeolnim,1215,1215,49,0,2019
258,296,123938,FIJ,W,YEE Grace Rosi,1200,900,49,0,2019
259,214,108658,GER,W,LANG Kristin,1195,1645,49,0,2019
260,271,103301,UZB,W,GUFRANOVA Rimma,1190,1105,49,0,2019
261,255,113878,GUA,W,ENRIQUEZ Mabelyn,1182,1182,49,0,2019
262,256,132892,MAS,W,LYNE Karen,1180,1180,49,0,2019
263,258,122650,SLO,W,VOVK Aleksandra,1172,1172,49,0,2019
264,259,116733,EGY,W,YOUSRY Amira,1170,1170,49,0,2019
264,259,134903,NZL,W,ZHOU Jiayi,1170,1170,49,0,2019
266,261,131164,PRK,W,KIM Jin Hyang,1165,1165,49,0,2019
267,283,118957,SUI,W,REUST Celine,1155,1025,49,0,2019
268,263,116677,GRE,W,PARIDI Konstantina,1150,1150,49,0,2019
268,282,112321,KAZ,W,KHUSSEINOVA Gulchekhra,1150,1028,49,0,2019
270,264,108151,IND,W,SAHASRABUDHE Pooja,1143,1143,49,0,2019
271,253,118856,BLR,W,NIKITCHANKA Alina,1140,1190,49,0,2019
271,296,114686,VAN,W,QWEA Stephanie,1140,900,49,0,2019
273,268,124506,CHI,W,RIOS Valentina,1125,1125,49,0,2019
273,276,114689,SWE,W,JONSSON Jennifer,1125,1065,49,0,2019
275,269,134652,JPN,W,TOKUNAGA Miko,1120,1120,49,0,2019
275,291,121688,FRA,W,GUISNEL Oceane,1120,965,49,0,2019
275,348,135049,CHN,W,KUAI Man,1120,695,49,0,2019
278,270,115891,SRB,W,MAKSUTI Aneta,1115,1115,49,0,2019
279,272,134060,MEX,W,MUNOZ Monica,1094,1094,49,0,2019
280,273,119860,TPE,W,CHEN Ting-Ting,1085,1085,49,0,2019
280,311,105326,NED,W,LI Jiao,1085,860,49,0,2019
282,274,118642,NZL,W,CHENG Zhiying,1080,1080,49,0,2019
283,275,119605,CHN,W,HU Limei,1075,1075,49,0,2019
284,229,135286,CRO,W,SUN ^ Jiayi,1040,1461,49,0,2019
284,279,118126,ECU,W,PAREDES Nathaly,1040,1040,49,0,2019
284,279,123071,MGL,W,BATBAYAR Doljinzuu,1040,1040,49,0,2019
287,281,113363,HUN,W,NAGYVARADI Mercedes,1030,1030,49,0,2019
288,291,111144,BLR,W,BARAVOK Katsiaryna,1007,965,49,0,2019
289,286,133691,JPN,W,KIMURA Mitsuho,1005,1005,49,0,2019
290,287,131834,MRI,W,KINOO Ruqayyah,995,995,49,0,2019
290,287,136521,MRI,W,HOSENALLY Oumehani,995,995,49,0,2019
292,236,114517,CZE,W,TOMANOVSKA Katerina,990,1356,49,0,2019
293,289,124042,CUB,W,FONSECA CARRAZANA Daniela,985,985,49,0,2019
293,289,131249,LTU,W,RILISKYTE Kornelija,985,985,49,0,2019
295,307,112455,CRO,W,TUBIKANEC Ivana,972,887,49,0,2019
296,490,136309,JPN,W,AKAE Kaho,960,405,49,0,2019
297,293,119869,TPE,W,LEE En-Chi,950,950,49,0,2019
298,322,121882,CRO,W,CAKOL Klara,940,810,49,0,2019
299,294,113782,COL,W,PERDOMO Maria,920,920,49,0,2019
299,294,123666,SLO,W,STRAZAR Katarina,920,920,49,0,2019
299,454,144633,JPN,W,IDESAWA Kyoka,920,470,49,0,2019
302,320,121959,IRI,W,ASHTARI Mahshid,905,820,49,0,2019
303,177,119789,CHN,W,CHEN Ke,900,2115,49,0,2019
303,296,120014,ALG,W,LAGSIR Sannah,900,900,49,0,2019
303,296,107868,PYF,W,RICHMOND Melveen,900,900,49,0,2019
303,296,117298,BRA,W,ALEXANDRE Bruna,900,900,49,0,2019
307,304,117924,JPN,W,MORITA Ayane,895,895,49,0,2019
308,305,132257,PRK,W,CHA Su Yong,890,890,49,0,2019
309,306,122193,NGR,W,ORIBAMISE Esther,888,888,49,0,2019
310,308,107156,KOR,W,PARK Joohyun,880,880,49,0,2019
310,308,122239,JPN,W,ABE Airi,880,880,49,0,2019
312,366,122434,ENG,W,PAYET Denise,878,653,49,0,2019
313,311,120726,EGY,W,ALHODABY Mariam,860,860,49,0,2019
314,266,123283,RUS,W,KOMOVA Anastasiia,858,1134,49,0,2019
315,310,110753,JPN,W,MORIZONO Misaki,850,870,49,0,2019
316,314,120846,KOR,W,KIM Jiho,835,835,49,0,2019
316,314,112332,TKM,W,BALLYYEVA Enejan,835,835,49,0,2019
318,316,145152,GHA,W,ANKUDE Millicent,830,830,49,0,2019
318,316,111119,PAR,W,OVELAR Lucero,830,830,49,0,2019
320,319,106868,NGR,W,AKPAN Cecilia,823,823,49,0,2019
321,320,112897,CGO,W,BOKOCKOU Ira,820,820,49,0,2019
322,322,120719,ANG,W,ALBINO Isabel,810,810,49,0,2019
323,324,120900,PAR,W,HERMOSILLA Melina,795,795,49,0,2019
323,408,135617,PHI,W,ROMERO Jannah,795,540,49,0,2019
325,318,119089,KOR,W,YOON Hyobin,790,825,49,0,2019
325,422,122741,TPE,W,YU Hsiu-Ting,790,535,49,0,2019
325,422,124165,TPE,W,CHIEN Tung-Chuan,790,535,49,0,2019
325,463,133840,TPE,W,CAI Fong-En,790,450,49,0,2019
329,400,114521,CRO,W,PETEK Petra,780,555,49,0,2019
329,465,123120,CHN,W,SHI Xunyao,780,440,49,0,2019
331,267,122757,KOR,W,KIM Youjin,770,1130,49,0,2019
331,327,132124,MGL,W,MUNKHBAT Undram,770,770,49,0,2019
333,329,116152,HKG,W,LAM Yee Lok,765,765,49,0,2019
333,329,122304,INA,W,DWIJAYANTI Gustin,765,765,49,0,2019
333,329,115763,KOR,W,LEE Dasom,765,765,49,0,2019
333,329,123081,UZB,W,KIM Regina,765,765,49,0,2019
337,425,133340,TUR,W,HARAC Ece,757,532,49,0,2019
338,333,118028,GUA,W,CORDERO Lucia,756,756,49,0,2019
339,327,115068,SWE,W,FRONT Erika,755,770,49,0,2019
340,334,120796,RSA,W,MTSHOELIBE Thabisile,751,751,49,0,2019
341,326,113653,RUS,W,GUSEVA Ekaterina,750,773,49,0,2019
341,335,120718,ANG,W,TAVARES Ruth,750,750,49,0,2019
341,335,120557,EST,W,AVAMERI Airi,750,750,49,0,2019
344,247,110531,RUS,W,DOLGIKH Maria,745,1251,49,0,2019
345,337,105681,SRI,W,MADURANGI Ishara,743,743,49,0,2019
346,477,123198,GRE,W,TERPOU Elisavet,732,422,49,0,2019
347,338,113403,UZB,W,KIM Olga,730,730,49,0,2019
348,165,119531,CHN,W,LIU Gaoyang,720,2250,49,0,2019
348,339,113906,EGY,W,SAAD Alaa,720,720,49,0,2019
348,339,122248,MAD,W,DIMBIMIARILANITRA Harena,720,720,49,0,2019
348,339,124156,TPE,W,CHEN Ying-Chen,720,720,49,0,2019
348,339,121101,USA,W,WANG Crystal,720,720,49,0,2019
348,508,105603,VAN,W,LULU Anolyn,720,360,49,0,2019
354,343,123085,CHN,W,LI Jiayuan,715,715,49,0,2019
354,343,134776,MEX,W,ACEVES Marbella,715,715,49,0,2019
356,345,132231,HKG,W,CHAU Wing Sze,710,710,49,0,2019
357,392,134085,MAS,W,TEE Ai Xin,706,576,49,0,2019
357,507,122231,SGP,W,ZHANG Wanling,706,366,49,0,2019
359,346,122241,NGR,W,AJALA Funmiola,705,705,49,0,2019
360,347,108158,TUN,W,SAIDANI Safa,700,700,49,0,2019
361,349,121465,HKG,W,LIU Qi,690,690,49,0,2019
361,349,119625,GUA,W,ZAPATA Hidalynn,690,690,49,0,2019
363,351,102671,QAT,W,FARAMARZI Maha,687,687,49,0,2019
364,353,122428,ROU,W,DRAGOMAN Andreea,685,685,49,0,2019
365,354,132272,INA,W,INDRIANI Lilis,680,680,49,0,2019
365,354,108825,LBN,W,SAHAKIAN Mariana,680,680,49,0,2019
367,356,114132,TPE,W,LIU Yu-Hsin,675,675,49,0,2019
367,356,113111,CHN,W,CHE Xiaoxi,675,675,49,0,2019
367,356,119863,TPE,W,CHIU Ssu-Hua,675,675,49,0,2019
367,356,132900,UZB,W,KHADJIEVA Rozalina,675,675,49,0,2019
367,356,122988,CRO,W,PAVLOVIC Andrea,675,675,49,0,2019
372,376,131229,RUS,W,VISHNIAKOVA Olga,670,631,49,0,2019
372,554,136101,CHN,W,WU Yangchen,670,330,49,0,2019
374,435,114965,CZE,W,MYNAROVA Karolina,665,518,49,0,2019
375,363,119382,EST,W,HANSON Reelica,662,662,49,0,2019
376,364,118087,JOR,W,ABO-YAMAN Taimmaa,660,660,49,0,2019
376,508,122779,NCL,W,LA Lorie,660,360,49,0,2019
378,365,115128,ARG,W,IWASA Agustina,656,656,49,0,2019
379,367,115153,PAR,W,MARTINEZ Fatima,651,651,49,0,2019
380,368,131791,ALG,W,FEREDJ Hiba,650,650,49,0,2019
380,368,103752,TPE,W,HUANG Yi-Hua,650,650,49,0,2019
380,368,119836,ARG,W,KAIZOJI Camila,650,650,49,0,2019
380,368,131654,PAR,W,MUTTI Cielo,650,650,49,0,2019
380,462,121518,KOR,W,KANG Dayeon,650,453,49,0,2019
385,372,112633,IRI,W,SAMET Maryam,645,645,49,0,2019
386,373,134214,ALG,W,NOUARI Widad,640,640,49,0,2019
