Rank,Previous,ID,Assoc,Gender,Name,Points,Previous Points,WeekNum,MonthNum,YearNum
35,40,122777,JPN,M,UDA Yukiya,6170,5720,14,0,2020
36,34,103345,AUT,M,HABESOHN Daniel,6130,6130,14,0,2020
37,30,116532,CRO,M,PUCAR Tomislav,6120,6520,14,0,2020
38,35,100696,EGY,M,ASSAR Omar,5995,5995,14,0,2020
39,36,116620,GER,M,DUDA Benedikt,5765,5990,14,0,2020
40,39,121514,KOR,M,AN Jaehyun,5730,5845,14,0,2020
41,42,105136,FRA,M,LEBESSON Emmanuel,5715,5590,14,0,2020
42,41,102761,GER,M,FILUS Ruwen,5635,5635,14,0,2020
43,54,107312,SWE,M,PERSSON Jon,5605,4820,14,0,2020
44,43,109581,BRA,M,TSUBOI Gustavo,5560,5560,14,0,2020
45,45,117336,JPN,M,JIN Takuya,5460,5325,14,0,2020
46,50,117890,KAZ,M,GERASSIMENKO Kirill,5250,5030,14,0,2020
47,46,102891,CRO,M,GACINA Andrej,5230,5230,14,0,2020
48,47,112580,JPN,M,MORIZONO Masataka,5195,5195,14,0,2020
49,49,103107,GRE,M,GIONIS Panagiotis,5060,5060,14,0,2020
50,44,113243,CZE,M,SIRUCEK Pavel,4890,5430,14,0,2020
51,53,123962,JPN,M,YOSHIMURA Kazuhiro,4830,4830,14,0,2020
52,48,114715,GER,M,QIU Dang,4810,5065,14,0,2020
53,58,113165,UKR,M,KOU Lei,4760,4760,14,0,2020
53,66,108742,RUS,M,SKACHKOV Kirill,4760,4495,14,0,2020
55,57,100621,POR,M,APOLONIA Tiago,4660,4770,14,0,2020
55,63,102380,ENG,M,DRINKHALL Paul,4660,4570,14,0,2020
57,74,116853,SWE,M,KALLBERG Anton,4640,4325,14,0,2020
58,56,117312,BRA,M,ISHIY Vitor,4614,4780,14,0,2020
59,60,103903,ROU,M,IONESCU Ovidiu,4610,4680,14,0,2020
59,62,114860,HUN,M,MAJOROS Bence,4610,4610,14,0,2020
61,68,111115,PAR,M,AGUIRRE Marcelo,4580,4470,14,0,2020
62,64,120850,JPN,M,OIKAWA Mizuki,4550,4550,14,0,2020
62,79,111050,ESP,M,ROBLES Alvaro,4550,4200,14,0,2020
64,65,113931,POL,M,DYJAS Jakub,4530,4530,14,0,2020
65,55,117113,JPN,M,YOSHIMURA Maharu,4490,4805,14,0,2020
65,67,109459,SLO,M,TOKIC Bojan,4490,4490,14,0,2020
67,71,107445,SVK,M,PISTEJ Lubomir,4470,4390,14,0,2020
68,59,101648,TPE,M,CHEN Chien-An,4440,4755,14,0,2020
69,75,113681,SEN,M,DIAW Ibrahima,4425,4310,14,0,2020
70,52,117357,KOR,M,LIM Jonghoon,4415,4840,14,0,2020
71,51,106814,BEL,M,NUYTINCK Cedric,4410,4970,14,0,2020
72,60,110673,IRI,M,ALAMIYAN Noshad,4385,4680,14,0,2020
72,87,111641,IND,M,DESAI Harmeet,4385,4010,14,0,2020
74,70,119316,ARG,M,CIFUENTES Horacio,4334,4415,14,0,2020
75,76,105679,MEX,M,MADRID Marcos,4330,4270,14,0,2020
76,78,106151,ECU,M,MINO Alberto,4240,4240,14,0,2020
77,69,119284,KOR,M,CHO Seungmin,4210,4435,14,0,2020
78,71,100439,EGY,M,SALEH Ahmed,4170,4390,14,0,2020
78,77,116612,FRA,M,AKKUZU Can,4170,4250,14,0,2020
80,80,106296,POR,M,MONTEIRO Joao,4160,4160,14,0,2020
81,81,115029,DEN,M,LIND Anders,4150,4150,14,0,2020
82,86,120154,POL,M,BADOWSKI Marek,4125,4015,14,0,2020
83,82,108581,RUS,M,SHIBAEV Alexander,4095,4095,14,0,2020
84,73,106298,BRA,M,MONTEIRO Thiago,4045,4360,14,0,2020
85,85,121042,ROU,M,PLETEA Cristian,4020,4020,14,0,2020
85,95,110726,FIN,M,OLAH Benedek,4020,3810,14,0,2020
87,87,102697,AUT,M,FEGERL Stefan,4010,4010,14,0,2020
88,89,113419,BRA,M,JOUTI Eric,3995,3995,14,0,2020
89,83,109946,GER,M,WALTHER Ricardo,3985,4085,14,0,2020
90,100,104760,CRO,M,KOJIC Frane,3955,3610,14,0,2020
91,90,115000,PUR,M,AFANADOR Brian,3950,3950,14,0,2020
92,91,113563,NGR,M,OMOTAYO Olajide,3905,3905,14,0,2020
93,93,104036,CZE,M,JANCARIK Lubomir,3900,3830,14,0,2020
93,99,115396,POR,M,GERALDO Joao,3900,3685,14,0,2020
95,92,115546,HKG,M,LAM Siu Hang,3875,3875,14,0,2020
96,84,114718,ENG,M,WALKER Samuel,3834,4025,14,0,2020
97,93,110727,JPN,M,HIRANO Yuki,3830,3830,14,0,2020
98,95,114460,AUS,M,HU Heming,3810,3810,14,0,2020
99,97,100486,ARG,M,ALTO Gaston,3764,3730,14,0,2020
100,98,100001,IND,M,ANTHONY Amalraj,3750,3710,14,0,2020
101,147,117343,CHN,M,XU Chenhao,3690,2790,14,0,2020
102,101,123690,HKG,M,HO Kwan Kit,3660,3590,14,0,2020
103,103,109002,ITA,M,STOYANOV Niagol,3615,3505,14,0,2020
104,105,122044,SWE,M,MOREGARD Truls,3510,3440,14,0,2020
105,111,114709,BEL,M,LAMBIET Florent,3485,3385,14,0,2020
106,113,133694,JPN,M,TOGAMI Shunsuke,3465,3350,14,0,2020
107,104,137733,CHN,M,SUN Wen,3460,3460,14,0,2020
108,108,120947,THA,M,WISUTMAYTHANGKOON Supanut,3430,3430,14,0,2020
109,131,113059,CHN,M,YAN An,3400,3060,14,0,2020
110,142,135888,CHN,M,XIANG Peng,3370,2920,14,0,2020
111,120,131148,CHN,M,XU Yingbin,3360,3200,14,0,2020
112,112,118851,SLO,M,KOZUL Deni,3355,3355,14,0,2020
113,110,107570,UKR,M,PRYSHCHEPA Yevhen,3345,3390,14,0,2020
114,124,104359,SRB,M,KARAKASEVIC Aleksandar,3340,3120,14,0,2020
115,125,112261,UZB,M,KENJAEV Zokhid,3335,3110,14,0,2020
116,105,114355,FRA,M,FLORE Tristan,3315,3440,14,0,2020
116,123,114717,HUN,M,SZUDI Adam,3315,3135,14,0,2020
118,130,133893,CHN,M,XU Haidong,3280,3075,14,0,2020
119,117,113317,BEL,M,DEVOS Robin,3265,3275,14,0,2020
120,109,119565,TPE,M,LIAO Cheng-Ting,3260,3410,14,0,2020
121,118,105926,JPN,M,MATSUDAIRA Kenta,3250,3250,14,0,2020
122,122,114848,BEL,M,ALLEGRO Martin,3225,3155,14,0,2020
123,102,119533,CHN,M,ZHOU Qihao,3200,3535,14,0,2020
124,121,111959,EGY,M,ASSAR Khalid,3130,3170,14,0,2020
125,114,108958,GER,M,STEGER Bastian,3120,3340,14,0,2020
126,125,101192,ITA,M,BOBOCICA Mihai,3110,3110,14,0,2020
127,127,131375,JPN,M,TANAKA Yuta,3105,3105,14,0,2020
128,107,112035,IRI,M,ALAMIAN Nima,3060,3435,14,0,2020
128,131,115011,CHN,M,ZHENG Peifeng,3060,3060,14,0,2020
130,135,114856,FRA,M,LANDRIEU Andrea,3040,3040,14,0,2020
131,137,114457,CGO,M,IDOWU Saheed,2995,2995,14,0,2020
132,133,109140,ROU,M,SZOCS Hunor,2990,3050,14,0,2020
133,119,119532,CHN,M,YU Ziyang,2985,3210,14,0,2020
134,138,114716,HUN,M,ECSEKI Nandor,2970,2970,14,0,2020
135,145,107456,BLR,M,PLATONOV Pavel,2960,2815,14,0,2020
136,139,110602,UKR,M,ZHMUDENKO Yaroslav,2950,2950,14,0,2020
137,140,124005,PRK,M,AN Ji Song,2945,2945,14,0,2020
138,141,119877,TPE,M,PENG Wang-Wei,2930,2930,14,0,2020
139,142,123682,IND,M,THAKKAR Manav Vikash,2920,2920,14,0,2020
140,116,106050,GER,M,MENGEL Steffen,2884,3295,14,0,2020
141,129,123971,KOR,M,CHO Daeseong,2860,3085,14,0,2020
142,115,121412,CHN,M,XUE Fei,2850,3300,14,0,2020
143,155,117003,FRA,M,CASSIN Alexandre,2829,2675,14,0,2020
144,144,115449,AUT,M,LEVENKO Andreas,2815,2890,14,0,2020
144,145,111512,PUR,M,GONZALEZ Daniel,2815,2815,14,0,2020
146,127,116820,KOR,M,PARK Ganghyeon,2765,3105,14,0,2020
147,150,121693,GRE,M,SGOUROPOULOS Ioannis,2735,2735,14,0,2020
148,151,100079,NGR,M,ABIODUN Bode,2730,2730,14,0,2020
149,134,120224,ROU,M,SIPOS Rares,2715,3045,14,0,2020
150,169,116798,CZE,M,POLANSKY Tomas,2710,2485,14,0,2020
151,152,104514,ALG,M,KHEROUF Sami,2705,2705,14,0,2020
152,154,113689,FRA,M,ROBINOT Alexandre,2699,2695,14,0,2020
153,174,107324,SRB,M,PETO Zsolt,2665,2460,14,0,2020
154,156,109499,NGR,M,TORIOLA Segun,2660,2660,14,0,2020
155,156,114973,BLR,M,KHANIN Aliaksandr,2655,2660,14,0,2020
156,164,117604,CAN,M,HAZIN Jeremy,2645,2540,14,0,2020
157,198,118761,CHN,M,ZHOU Yu,2635,2185,14,0,2020
158,158,108066,SCO,M,RUMGAY Gavin,2625,2630,14,0,2020
159,159,116424,CHI,M,LAMADRID Juan,2620,2620,14,0,2020
159,186,131912,SGP,M,PANG Yew En Koen,2620,2370,14,0,2020
161,148,110411,JPN,M,YOSHIDA Masaki,2600,2770,14,0,2020
162,161,111216,ITA,M,MUTTI Leonardo,2570,2570,14,0,2020
163,163,100154,TOG,M,AGBETOGLO Mawussi,2545,2545,14,0,2020
164,160,113329,HUN,M,LAKATOS Tamas,2535,2610,14,0,2020
165,165,117027,NZL,M,SHU Dean,2505,2505,14,0,2020
165,179,120168,TUR,M,GUNDUZ Ibrahim,2505,2450,14,0,2020
167,167,117805,CHN,M,MA Te,2500,2500,14,0,2020
168,152,115828,SUI,M,WEBER Lionel,2485,2705,14,0,2020
168,162,131484,IRI,M,HODAEI Amir Hossein,2485,2565,14,0,2020
170,183,121684,ENG,M,JARVIS Tom,2484,2405,14,0,2020
171,170,122585,USA,M,ZHANG Kai,2480,2480,14,0,2020
172,172,111683,CHI,M,GOMEZ Gustavo,2465,2465,14,0,2020
173,174,122727,TPE,M,FENG Yi-Hsin,2460,2460,14,0,2020
173,174,108295,DOM,M,SANTOS Emil,2460,2460,14,0,2020
175,177,112372,RUS,M,GADIEV Vildan,2455,2455,14,0,2020
175,177,118889,RUS,M,ISMAILOV Sadi,2455,2455,14,0,2020
177,180,119463,USA,M,KUMAR Nikhil,2420,2420,14,0,2020
177,180,115866,THA,M,TANVIRIYAVECHAKUL Padasak,2420,2420,14,0,2020
179,195,108204,FRA,M,SALIFOU Abdel-Kader,2415,2215,14,0,2020
180,149,121565,KOR,M,HWANG Minha,2410,2750,14,0,2020
181,193,101514,POR,M,CARVALHO Diogo,2394,2270,14,0,2020
182,172,105666,ESP,M,MACHADO Carlos,2390,2465,14,0,2020
183,185,112436,FRA,M,ROBINOT Quentin,2375,2375,14,0,2020
184,167,113376,KSA,M,ALKHADRAWI Ali,2365,2500,14,0,2020
184,199,113395,SGP,M,CHEW Zhe Yu Clarence,2365,2150,14,0,2020
186,165,124576,RUS,M,SIDORENKO Vladimir,2355,2505,14,0,2020
187,184,121492,TPE,M,WANG Tai-Wei,2305,2390,14,0,2020
188,190,115392,NED,M,TROMER Laurens,2290,2290,14,0,2020
189,171,101480,ESP,M,CANTERO Jesus,2275,2475,14,0,2020
190,194,114063,NED,M,OOSTWOUDER Ewout,2265,2265,14,0,2020
191,226,119737,CRO,M,WEI ^^ Shihao,2259,1775,14,0,2020
192,190,119566,TPE,M,YANG Heng-Wei,2245,2290,14,0,2020
193,187,131983,HKG,M,NG Pak Nam,2235,2350,14,0,2020
194,200,123300,FRA,M,ROLLAND Jules,2224,2145,14,0,2020
195,195,111826,JPN,M,MACHI Asuka,2215,2215,14,0,2020
196,190,113676,FRA,M,ANGLES Enzo,2205,2290,14,0,2020
197,180,102486,EGY,M,EL-BEIALI Mohamed,2200,2420,14,0,2020
198,188,116530,GER,M,ORT Kilian,2199,2335,14,0,2020
199,201,103621,TUN,M,HMAM Adam,2130,2130,14,0,2020
200,209,116758,IND,M,DANI Mudit,2110,1950,14,0,2020
201,197,123478,IRI,M,AHMADIAN Amin,2105,2190,14,0,2020
202,205,123023,BEL,M,CNUDDE Florian,2074,2035,14,0,2020
203,189,104795,CZE,M,KONECNY Tomas,2045,2300,14,0,2020
204,210,114410,SWE,M,RANEFUR Elias,2009,1930,14,0,2020
205,206,119585,TUR,M,YIGENLER Abdullah,1990,1990,14,0,2020
206,135,123729,DEN,M,ZHAI ^^ Yujia,1965,3040,14,0,2020
207,217,118671,DEN,M,RASMUSSEN Tobias,1954,1865,14,0,2020
207,217,116723,EGY,M,ABDEL-AZIZ Youssef,1954,1865,14,0,2020
209,231,122940,USA,M,TIO Nicholas,1934,1760,14,0,2020
210,210,117862,LUX,M,GLOD Eric,1930,1930,14,0,2020
211,213,115548,HKG,M,LI Hon Ming,1905,1905,14,0,2020
212,214,115545,HKG,M,KWAN Man Ho,1890,1890,14,0,2020
213,215,120074,LUX,M,MLADENOVIC Luka,1875,1875,14,0,2020
214,216,113685,FRA,M,OUAICHE Stephane,1870,1870,14,0,2020
215,203,119794,JPN,M,KIZUKURI Yuto,1840,2065,14,0,2020
216,219,118722,TOG,M,FANNY Kokou Dodji,1830,1830,14,0,2020
217,220,134316,JPN,M,SONE Kakeru,1825,1825,14,0,2020
218,220,122001,BEL,M,DEVOS Laurens,1820,1825,14,0,2020
218,223,122095,FRA,M,REMBERT Bastien,1820,1820,14,0,2020
218,249,104115,SRB,M,JEVTOVIC Marko,1820,1595,14,0,2020
221,224,117797,AUS,M,YAN ^ Xin,1800,1800,14,0,2020
222,225,116262,CAN,M,MEDJUGORAC Marko,1795,1795,14,0,2020
223,228,111960,RSA,M,LINGEVELDT Kurt,1771,1771,14,0,2020
224,220,112445,FRA,M,BROSSIER Benjamin,1770,1825,14,0,2020
224,229,107272,CUB,M,PEREIRA Andy,1770,1770,14,0,2020
226,230,111287,AUS,M,TOWNSEND Kane,1763,1763,14,0,2020
227,232,132880,PRK,M,HAM Yu Song,1750,1750,14,0,2020
228,233,112361,ISR,M,TAUBER Michael,1743,1743,14,0,2020
229,202,116818,KOR,M,KIM Minhyeok,1735,2075,14,0,2020
229,234,121408,CHN,M,LIU Dingshuo,1735,1735,14,0,2020
231,210,115100,SVK,M,VALUCH Alexander,1725,1930,14,0,2020
232,235,114356,POR,M,CHEN Diogo,1720,1720,14,0,2020
233,226,131169,GER,M,HIPPLER Tobias,1690,1775,14,0,2020
234,243,118009,MEX,M,VILLA Ricardo,1625,1625,14,0,2020
234,243,114868,NED,M,GOMMERS Rajko,1625,1625,14,0,2020
236,245,131134,NZL,M,XU Nathan,1620,1620,14,0,2020
236,245,114687,JPN,M,ARINOBU Taimu,1620,1620,14,0,2020
238,247,119944,AUS,M,DHOORIA Rohan,1600,1600,14,0,2020
239,235,118888,RUS,M,TIUTRIUMOV Aleksandr,1585,1720,14,0,2020
239,251,101545,ROU,M,CAZACU Alexandru,1585,1585,14,0,2020
241,277,123293,GER,M,MENG Fanbo,1569,1395,14,0,2020
242,252,121077,SUI,M,POSCH Lars,1565,1565,14,0,2020
243,208,112600,TPE,M,HUNG Tzu-Hsiang,1560,1955,14,0,2020
244,269,133455,GER,M,MEISSNER Cedric,1554,1425,14,0,2020
245,254,117865,MDA,M,PUTUNTICA Andrei,1550,1550,14,0,2020
246,284,120052,ESP,M,CABALLERO Carlos,1534,1360,14,0,2020
247,261,108574,IND,M,SHETTY Sanil,1525,1475,14,0,2020
248,256,113926,LTU,M,MIKUTIS Tomas,1520,1520,14,0,2020
249,257,111286,AUS,M,POWELL David,1513,1513,14,0,2020
250,253,117006,ITA,M,PICCOLIN Jordy,1510,1555,14,0,2020
251,238,120318,SGP,M,POH Shao Feng Ethan,1505,1700,14,0,2020
252,259,108602,VAN,M,SHING Yoshua,1500,1500,14,0,2020
253,240,113450,PAR,M,TORANZOS Alejandro,1495,1665,14,0,2020
254,249,120300,AUT,M,SERDAROGLU David,1485,1595,14,0,2020
255,262,107071,RUS,M,PAIKOV Mikhail,1470,1470,14,0,2020
255,262,101040,PYF,M,BELROSE Ocean,1470,1470,14,0,2020
257,259,113914,AUT,M,CHEN Alexander,1465,1500,14,0,2020
258,301,111606,CHN,M,FANG Bo,1440,1215,14,0,2020
259,255,119038,BLR,M,YARASHENKA Vadim,1435,1535,14,0,2020
260,289,118672,GER,M,HOHMEIER Nils,1434,1310,14,0,2020
261,241,110730,JPN,M,UEDA Jin,1430,1655,14,0,2020
261,267,134442,JPN,M,SHINOZUKA Hiroto,1430,1430,14,0,2020
263,268,113433,CHI,M,MOYA Manuel,1429,1429,14,0,2020
264,262,118920,ITA,M,PINTO Daniele,1425,1470,14,0,2020
265,303,120674,FIN,M,NAUMI Alex,1409,1210,14,0,2020
266,272,123720,VIE,M,NGUYEN Anh Tu,1405,1405,14,0,2020
266,272,123305,FRA,M,DE NODREST Leo,1405,1405,14,0,2020
268,275,133441,CHI,M,BURGOS Nicolas,1400,1400,14,0,2020
269,280,116724,COD,M,KASSA Gedeon,1385,1385,14,0,2020
270,281,118886,JPN,M,MATSUYAMA Yuki,1375,1375,14,0,2020
271,270,118072,ESP,M,FRANCO Carlos,1370,1415,14,0,2020
272,237,112446,FRA,M,HACHARD Antoine,1365,1705,14,0,2020
272,283,115118,KSA,M,BU SHULAYBI Abdulaziz,1365,1365,14,0,2020
274,284,112121,CUB,M,CAMPOS Jorge,1360,1360,14,0,2020
274,284,132793,ARG,M,LORENZO Santiago,1360,1360,14,0,2020
276,310,116680,CRO,M,ZELJKO Filip,1354,1180,14,0,2020
277,239,120851,JPN,M,TSUBOI Yuma,1330,1670,14,0,2020
278,288,120713,ANG,M,ANTONIO Alessio,1320,1320,14,0,2020
279,265,120865,RUS,M,IVONIN Denis,1305,1440,14,0,2020
279,290,114247,CAN,M,WANG ^ Eugene,1305,1305,14,0,2020
281,291,123282,RUS,M,KATSMAN Lev,1295,1295,14,0,2020
282,293,110674,JOR,M,ABO YAMAN Zaid,1285,1285,14,0,2020
283,294,131932,MAS,M,CHOONG Javen,1280,1280,14,0,2020
284,272,112599,TPE,M,YEH Chih-Wei,1275,1405,14,0,2020
284,296,116841,LTU,M,STANKEVICIUS Medardas,1275,1275,14,0,2020
286,275,116321,ARG,M,GALVANO Nicolas,1270,1400,14,0,2020
287,320,120896,ECU,M,RIOFRIO Emiliano,1265,1135,14,0,2020
288,297,117330,DOM,M,WU ^ Jiaji,1250,1250,14,0,2020
289,207,105497,RUS,M,LIVENTSOV Alexey,1245,1965,14,0,2020
290,299,116213,ESP,M,VILCHEZ Miguel,1230,1230,14,0,2020
291,277,121878,GER,M,ENGEMANN Gerrit,1225,1395,14,0,2020
292,300,119800,JPN,M,TAKAMI Masaki,1220,1220,14,0,2020
293,350,122064,AUT,M,KOLODZIEJCZYK Maciej,1219,960,14,0,2020
294,242,115019,SVK,M,NOVOTA Samuel,1217,1650,14,0,2020
295,301,102789,MRI,M,CHAN YOOK FO Brian,1215,1215,14,0,2020
296,266,111884,KOR,M,SEO Hyundeok,1210,1435,14,0,2020
296,303,114202,ALG,M,BOURIAH Larbi,1210,1210,14,0,2020
298,305,119873,TPE,M,SUN Chia-Hung,1205,1205,14,0,2020
299,306,117887,CHN,M,ZHU Linfeng,1200,1200,14,0,2020
299,317,120162,SLO,M,HRIBAR Peter,1200,1155,14,0,2020
301,307,112713,GUA,M,MONTUFAR Kevin,1190,1190,14,0,2020
302,271,116697,SVK,M,KALUZNY Samuel,1185,1410,14,0,2020
303,247,109546,CZE,M,TREGLER Tomas,1175,1600,14,0,2020
303,294,106913,CHI,M,OLIVARES Felipe,1175,1280,14,0,2020
303,311,122327,THA,M,PASSARA Pattaratorn,1175,1175,14,0,2020
303,311,124572,TPE,M,HUANG Yan-Cheng,1175,1175,14,0,2020
307,314,122388,JPN,M,KANAMITSU Koyo,1170,1170,14,0,2020
308,315,117345,CHN,M,ZHOU Kai,1165,1165,14,0,2020
309,368,101400,RUS,M,BUROV Viacheslav,1164,905,14,0,2020
310,204,121752,JPN,M,OSHIMA Yuya,1150,2050,14,0,2020
310,318,133020,SUI,M,TSCHANZ Cedric,1150,1150,14,0,2020
312,279,114838,POL,M,ZATOWKA Patryk,1135,1390,14,0,2020
312,320,132881,PRK,M,RI ^^ Jong Sik,1135,1135,14,0,2020
312,320,113894,EGY,M,GHALLAB Aly,1135,1135,14,0,2020
315,292,131365,JPN,M,SADAMATSU Yusuke,1120,1290,14,0,2020
316,298,113679,FRA,M,BOULOUSSA Mehdi,1110,1240,14,0,2020
317,287,119850,KOR,M,KIM Daewoo,1105,1330,14,0,2020
318,309,120066,GER,M,KLEIN Dennis,1104,1185,14,0,2020
319,323,106948,ISR,M,BEN ARI Omri,1095,1095,14,0,2020
320,324,131155,PRK,M,KIM ^^ Ok Chan,1090,1090,14,0,2020
321,325,131446,PUR,M,NARANJO Angel,1089,1089,14,0,2020
322,327,113472,CIV,M,OBA Oba Kizito,1070,1070,14,0,2020
323,328,107025,RSA,M,OVERMEYER Shane,1060,1060,14,0,2020
324,330,115559,KOR,M,PARK Chan-Hyeok,1055,1055,14,0,2020
325,331,101098,PUR,M,BERRIOS Hector,1035,1035,14,0,2020
326,316,120267,CZE,M,MARTINKO Jiri,1030,1160,14,0,2020
326,332,112952,BUL,M,ALEXANDROV Teodor,1030,1030,14,0,2020
328,333,122814,PNG,M,LOI Geoffrey,1020,1020,14,0,2020
329,311,116831,EGY,M,HELMY Mahmoud,1005,1175,14,0,2020
329,336,131906,MAD,M,RAKOTOARISOA Setra,1005,1005,14,0,2020
331,326,111696,VEN,M,CORREA Cecilio,1000,1085,14,0,2020
332,338,105966,DEN,M,MAZE Michael,995,995,14,0,2020
332,338,117937,ANG,M,ANDRE Elizandro,995,995,14,0,2020
332,338,117019,MAD,M,RAZAFINDRALAMBO Zo,995,995,14,0,2020
332,338,131822,MRI,M,BABOOLALL Muhammad,995,995,14,0,2020
336,342,100877,NZL,M,BALL Matthew,985,985,14,0,2020
337,345,118890,RUS,M,CHAPLYGIN Maxim,980,980,14,0,2020
338,346,120693,NZL,M,IRANI Dinyar,970,970,14,0,2020
338,346,103070,IND,M,GHOSH Soumyajit,970,970,14,0,2020
340,348,113070,MEX,M,LARA Miguel,969,969,14,0,2020
341,349,136114,JPN,M,TAZOE Hibiki,965,965,14,0,2020
342,350,110768,CYP,M,YIANGOU Marios,960,960,14,0,2020
342,350,123935,FIJ,M,WU Vicky,960,960,14,0,2020
344,353,122225,ARG,M,BENTANCOR Martin,955,955,14,0,2020
345,721,137380,QAT,M,AL-MOHANNADI Ahmad Khalil,945,270,14,0,2020
346,356,106897,BEN,M,OLABIYI Monday,940,940,14,0,2020
347,434,118847,ROU,M,MANOLE Alexandru,939,680,14,0,2020
347,434,122679,BLR,M,RUKLIATSOU Uladzislau,939,680,14,0,2020
349,307,120313,JPN,M,SAMBE Kohei,935,1190,14,0,2020
349,357,121592,CHN,M,ZHAO Zhaoyan,935,935,14,0,2020
351,358,120845,KOR,M,KANG Dongsoo,930,930,14,0,2020
352,359,122122,WAL,M,EVANS Callum,926,926,14,0,2020
353,318,113336,KOR,M,KIM Donghyun,925,1150,14,0,2020
353,360,114323,JOR,M,ALDMAISY Zeyad,925,925,14,0,2020
355,342,123204,SRB,M,GACEV Aleksa,920,985,14,0,2020
355,362,115060,UZB,M,TESHABOEV Kutbidillo,920,920,14,0,2020
355,362,111730,PAR,M,GAVILAN Axel,920,920,14,0,2020
355,377,112950,BUL,M,KODJABASHEV Denislav,920,875,14,0,2020
359,364,123948,ISR,M,SHUSTERMAN Yonatan,918,918,14,0,2020
360,444,121031,POL,M,KULCZYCKI Samuel,916,657,14,0,2020
361,365,115874,MAS,M,HAIQAL Muhamad Ashraf,915,915,14,0,2020
362,367,106396,MAR,M,TIRSELT Mounaim,910,910,14,0,2020
363,368,131673,SUI,M,OSIRO Pedro,905,905,14,0,2020
364,370,101711,TPE,M,CHIANG Hung-Chieh,900,900,14,0,2020
364,370,101511,AUS,M,CARTER Trent,900,900,14,0,2020
364,370,113893,EGY,M,MAGDY Shady,900,900,14,0,2020
367,396,120266,CZE,M,KUCERA Stanislav,899,810,14,0,2020
368,258,131156,QAT,M,ABDULWAHHAB Mohammed,890,1505,14,0,2020
368,328,110367,UKR,M,YEFIMOV Viktor,890,1060,14,0,2020
368,333,119092,FRA,M,BERTRAND Irvin,890,1020,14,0,2020
368,374,119813,CHN,M,ZHANG Yudong,890,890,14,0,2020
372,376,132882,PRK,M,KIM Song Il,880,880,14,0,2020
373,458,110888,SWE,M,ARVIDSSON Simon,869,610,14,0,2020
374,379,102983,GUA,M,GATICA Hector,865,865,14,0,2020
374,379,133848,CHN,M,YUAN Licen,865,865,14,0,2020
376,355,121025,BEL,M,PIERAERT Valentin,860,945,14,0,2020
377,464,123659,BEL,M,RASSENFOSSE Adrien,859,600,14,0,2020
378,374,131150,KAZ,M,KENZHIGULOV Aidos,850,890,14,0,2020
378,382,110929,ANG,M,MANUEL Domingos,850,850,14,0,2020
380,360,117893,KAZ,M,ZHAMAL Bekulan,840,925,14,0,2020
