Rank,Previous,ID,Assoc,Gender,Name,Points,Previous Points,WeekNum,MonthNum,YearNum
79,85,105497,RUS,M,LIVENTSOV Alexey,2087,2087,0,1,2015
79,85,104892,GRE,M,KREANGA Kalinikos,2087,2087,0,1,2015
80,83,103756,TPE,M,HUANG Sheng-Sheng,2086,2092,0,1,2015
81,88,107196,HUN,M,PATTANTYUS Adam,2085,2085,0,1,2015
82,91,110411,JPN,M,YOSHIDA Masaki,2080,2080,0,1,2015
83,84,119533,CHN,M,ZHOU Qihao,2073,2088,0,1,2015
84,89,107578,CZE,M,PROKOPCOV Dmitrij,2073,2082,0,1,2015
85,90,116658,TUR,M,LI ^ Ahmet,2069,2081,0,1,2015
86,92,102537,FRA,M,ELOI Damien,2063,2063,0,1,2015
87,107,113685,FRA,M,OUAICHE Stephane,2062,2016,0,1,2015
88,93,114936,KOR,M,JANG Woojin,2056,2060,0,1,2015
89,95,105082,EGY,M,LASHIN El-Sayed,2055,2055,0,1,2015
90,94,109002,ITA,M,STOYANOV Niagol,2053,2059,0,1,2015
91,96,104827,HUN,M,KOSIBA Daniel,2051,2051,0,1,2015
93,100,113336,KOR,M,KIM Donghyun,2042,2042,0,1,2015
94,100,105666,ESP,M,MACHADO Carlos,2036,2042,0,1,2015
95,102,101707,HKG,M,CHEUNG Yuk,2035,2035,0,1,2015
96,103,104614,PRK,M,KIM Nam Chol,2033,2033,0,1,2015
97,104,107567,CRO,M,PRIMORAC Zoran,2032,2032,0,1,2015
98,105,107312,SWE,M,PERSSON Jon,2022,2031,0,1,2015
99,107,101809,BLR,M,CHTCHETININE Evgueni,2016,2016,0,1,2015
100,109,119806,SGP,M,WU ^^ Zhikang,2013,2013,0,1,2015
101,109,104359,SRB,M,KARAKASEVIC Aleksandar,2013,2013,0,1,2015
102,111,103555,AUS,M,HENZELL William,2012,2012,0,1,2015
103,113,104795,CZE,M,KONECNY Tomas,2010,2010,0,1,2015
104,116,107071,RUS,M,PAIKOV Mikhail,2006,2006,0,1,2015
105,99,118788,SGP,M,CHEN ^ Feng,2003,2045,0,1,2015
106,112,103070,IND,M,GHOSH Soumyajit,2002,2011,0,1,2015
107,121,120313,JPN,M,SAMBE Kohei,1997,1978,0,1,2015
108,120,105281,HKG,M,LEUNG Chu Yan,1989,1989,0,1,2015
109,119,108204,FRA,M,SALIFOU Abdel-Kader,1986,1992,0,1,2015
110,113,111020,FRA,M,LORENTZ Romain,1983,2010,0,1,2015
111,123,115680,JPN,M,SAKAI Asuka,1980,1971,0,1,2015
112,125,107324,SRB,M,PETO Zsolt,1964,1964,0,1,2015
113,127,101393,LAT,M,BURGIS Matiss,1956,1956,0,1,2015
114,128,102242,UKR,M,DIDUKH Oleksandr,1955,1955,0,1,2015
115,129,107445,SVK,M,PISTEJ Lubomir,1953,1953,0,1,2015
116,130,107456,BLR,M,PLATONOV Pavel,1952,1952,0,1,2015
117,130,104115,SRB,M,JEVTOVIC Marko,1952,1952,0,1,2015
118,126,103903,ROU,M,IONESCU Ovidiu,1952,1958,0,1,2015
119,156,117346,CHN,M,LYU Xiang,1947,1881,0,1,2015
120,132,112436,FRA,M,ROBINOT Quentin,1942,1948,0,1,2015
121,133,112409,DEN,M,GROTH Jonathan,1942,1942,0,1,2015
122,135,105032,RUS,M,LAKEEV Vasily,1938,1938,0,1,2015
122,135,104036,CZE,M,JANCARIK Lubomir,1938,1938,0,1,2015
124,137,112417,POL,M,FLORAS Robert,1936,1936,0,1,2015
125,139,107138,GRE,M,PAPAGEORGIOU Konstantinos,1935,1935,0,1,2015
125,139,104009,HUN,M,JAKAB Janos,1935,1935,0,1,2015
127,134,108976,DEN,M,STERNBERG Kasper,1931,1940,0,1,2015
128,141,119565,TPE,M,LIAO Cheng-Ting,1927,1927,0,1,2015
129,171,119566,TPE,M,YANG Heng-Wei,1924,1840,0,1,2015
130,137,113931,POL,M,DYJAS Jakub,1924,1936,0,1,2015
131,141,108170,BEL,M,SAIVE Jean-Michel,1921,1927,0,1,2015
132,160,116818,KOR,M,KIM Minhyeok,1916,1870,0,1,2015
133,143,104774,CRO,M,KOLAREK Tomislav,1915,1915,0,1,2015
134,144,106298,BRA,M,MONTEIRO Thiago,1913,1913,0,1,2015
135,146,106814,BEL,M,NUYTINCK Cedric,1906,1906,0,1,2015
0,0,119569,ARM,M,SIMONYAN Sergey,135,135,0,1,2015
136,145,104983,RUS,M,KUZMIN Fedor,1902,1908,0,1,2015
137,181,121408,CHN,M,LIU Dingshuo,1901,1812,0,1,2015
138,147,120683,SVK,M,BAI ^ He,1900,1900,0,1,2015
139,148,101851,ROU,M,CIOTI Constantin,1899,1899,0,1,2015
140,149,105679,MEX,M,MADRID Marcos,1897,1897,0,1,2015
141,151,104462,SVK,M,KEINATH Thomas,1896,1896,0,1,2015
142,152,110209,TPE,M,WU Chih-Chi,1894,1894,0,1,2015
143,154,109046,POL,M,SUCH Bartosz,1885,1885,0,1,2015
144,117,123690,HKG,M,HO Kwan Kit,1881,1995,0,1,2015
145,158,111641,IND,M,DESAI Harmeet,1878,1878,0,1,2015
146,157,102418,ESP,M,DURAN Marc,1873,1879,0,1,2015
147,198,119284,KOR,M,CHO Seungmin,1865,1759,0,1,2015
148,161,113340,JPN,M,TAZOE Kenta,1864,1862,0,1,2015
149,163,100817,ENG,M,BAGGALEY Andrew,1859,1859,0,1,2015
150,163,104394,JPN,M,KARUBE Ryusuke,1859,1859,0,1,2015
151,165,104423,UKR,M,KATKOV Ivan,1857,1857,0,1,2015
152,166,100439,EGY,M,SALEH Ahmed,1856,1856,0,1,2015
153,167,101400,RUS,M,BUROV Viacheslav,1848,1854,0,1,2015
0,0,117959,RSA,M,MATHOLE Samuel,153,153,0,1,2015
154,0,117336,JPN,M,JIN Takuya,1847,1819,0,1,2015
155,161,112600,TPE,M,HUNG Tzu-Hsiang,1847,1862,0,1,2015
156,169,115927,PRK,M,PAK Sin Hyok,1844,1844,0,1,2015
157,168,113689,FRA,M,ROBINOT Alexandre,1843,1852,0,1,2015
158,170,116620,GER,M,DUDA Benedikt,1841,1841,0,1,2015
159,173,120264,SGP,M,XIN ^^ Zhaoxu,1836,1836,0,1,2015
0,0,117726,USA,M,PICCIOTTO Daniel,159,159,0,1,2015
160,205,116853,SWE,M,KALLBERG Anton,1834,1744,0,1,2015
161,179,120851,JPN,M,TSUBOI Yuma,1832,1816,0,1,2015
162,172,115396,POR,M,GERALDO Joao,1832,1838,0,1,2015
163,174,109546,CZE,M,TREGLER Tomas,1830,1830,0,1,2015
164,175,112074,SWE,M,FALCK Mattias,1827,1827,0,1,2015
165,178,103263,RUS,M,GRIGOREV Artur,1822,1822,0,1,2015
166,175,100001,IND,M,ANTHONY Amalraj,1821,1827,0,1,2015
167,224,121412,CHN,M,XUE Fei,1808,1698,0,1,2015
168,179,112338,FRA,M,PETIOT Jeremy,1807,1816,0,1,2015
169,185,108480,SVK,M,SEREDA Peter,1795,1795,0,1,2015
170,185,119744,CHN,M,ZHU Cheng,1795,1795,0,1,2015
170,183,112446,FRA,M,HACHARD Antoine,1795,1801,0,1,2015
172,187,107272,CUB,M,PEREIRA Andy,1791,1791,0,1,2015
173,188,113317,BEL,M,DEVOS Robin,1784,1790,0,1,2015
174,189,112445,FRA,M,BROSSIER Benjamin,1783,1789,0,1,2015
175,191,105483,ARG,M,LIU Song,1774,1774,0,1,2015
0,0,121855,AUT,M,TRINK Michael,175,175,0,1,2015
176,193,109140,ROU,M,SZOCS Hunor,1767,1773,0,1,2015
177,194,107026,SWE,M,OVERSJO Mattias,1766,1772,0,1,2015
178,196,105079,SLO,M,LASAN Sas,1763,1763,0,1,2015
179,197,114734,BIH,M,DURANSPAHIC Admir,1761,1761,0,1,2015
180,198,119543,JPN,M,RYUZAKI Tonin,1759,1759,0,1,2015
181,195,110888,SWE,M,ARVIDSSON Simon,1756,1767,0,1,2015
182,202,103126,IND,M,GNANASEKARAN Sathiyan,1754,1754,0,1,2015
183,204,102736,POL,M,FERTIKOWSKI Pawel,1749,1749,0,1,2015
184,200,113676,FRA,M,ANGLES Enzo,1746,1758,0,1,2015
185,205,120850,JPN,M,OIKAWA Mizuki,1744,1744,0,1,2015
186,201,116612,FRA,M,AKKUZU Can,1741,1756,0,1,2015
187,208,100217,SWE,M,AKERSTROM Fabian,1741,1741,0,1,2015
188,0,112035,IRI,M,ALAMIAN Nima,1740,1690,0,1,2015
189,202,115544,HKG,M,HUNG Ka Tak,1739,1754,0,1,2015
190,210,121565,KOR,M,HWANG Minha,1736,1736,0,1,2015
191,211,106784,IRI,M,NOROOZI Afshin,1728,1727,0,1,2015
192,211,112738,SWE,M,ANDERSSON Harald,1721,1727,0,1,2015
193,215,111050,ESP,M,ROBLES Alvaro,1720,1720,0,1,2015
194,213,106777,SWE,M,NORDBERG Hampus,1717,1726,0,1,2015
195,216,102486,EGY,M,EL-BEIALI Mohamed,1717,1717,0,1,2015
196,209,112075,SWE,M,SODERLUND Hampus,1715,1739,0,1,2015
197,232,114838,POL,M,ZATOWKA Patryk,1714,1671,0,1,2015
198,214,117357,KOR,M,LIM Jonghoon,1712,1724,0,1,2015
199,218,110728,JPN,M,MIUCHI Kentaro,1710,1710,0,1,2015
200,217,113679,FRA,M,BOULOUSSA Mehdi,1707,1713,0,1,2015
0,0,120260,LTU,M,STANKEVICIUS Darius,200,200,0,1,2015
201,226,116532,CRO,M,PUCAR Tomislav,1704,1693,0,1,2015
202,219,101480,ESP,M,CANTERO Jesus,1703,1709,0,1,2015
203,244,117003,FRA,M,CASSIN Alexandre,1702,1657,0,1,2015
204,251,121558,CHN,M,WANG Chuqin,1702,1642,0,1,2015
205,254,115866,THA,M,TANVIRIYAVECHAKUL Padasak,1702,1638,0,1,2015
206,223,115928,PRK,M,CHOE Il,1701,1701,0,1,2015
207,225,121588,TPE,M,YANG Tzu-Yi,1694,1694,0,1,2015
208,221,104760,CRO,M,KOJIC Frane,1693,1702,0,1,2015
209,221,113329,HUN,M,LAKATOS Tamas,1693,1702,0,1,2015
210,220,113395,SGP,M,CHEW Zhe Yu Clarence,1691,1703,0,1,2015
211,245,123962,JPN,M,YOSHIMURA Kazuhiro,1690,1656,0,1,2015
0,0,117255,LTU,M,FRANCKAITIS Romualdas,211,211,0,1,2015
212,226,103346,AUT,M,HABESOHN Dominik,1689,1693,0,1,2015
213,231,111115,PAR,M,AGUIRRE Marcelo,1677,1677,0,1,2015
214,228,115546,HKG,M,LAM Siu Hang,1674,1683,0,1,2015
0,0,119035,CAN,M,LI Dun Han,214,214,0,1,2015
215,0,112076,SWE,M,TORNKVIST Andreas,1673,1545,0,1,2015
216,233,113251,BUL,M,FLORITZ ^^ Philipp,1670,1670,0,1,2015
217,229,111216,ITA,M,MUTTI Leonardo,1666,1681,0,1,2015
218,0,114703,NGR,M,OYENIYAN Boboye,1663,0,0,1,2015
219,238,102994,CZE,M,GAVLAS Antonin,1662,1662,0,1,2015
220,239,106151,ECU,M,MINO Alberto,1661,1661,0,1,2015
0,0,122122,WAL,M,EVANS Callum,220,220,0,1,2015
221,245,119794,JPN,M,KIZUKURI Yuto,1656,1656,0,1,2015
222,0,124286,USA,M,GENG ^^ Shupeng,1655,0,0,1,2015
223,242,108574,IND,M,SHETTY Sanil,1654,1659,0,1,2015
224,256,115000,PUR,M,AFANADOR Brian,1651,1633,0,1,2015
225,271,121492,TPE,M,WANG Tai-Wei,1650,1589,0,1,2015
226,229,114356,POR,M,CHEN Diogo,1648,1681,0,1,2015
0,0,117842,AZE,M,HASANOV Hilal,226,226,0,1,2015
227,248,104711,ENG,M,KNIGHT Darius,1648,1652,0,1,2015
228,253,110726,FIN,M,OLAH Benedek,1647,1640,0,1,2015
230,249,119873,TPE,M,SUN Chia-Hung,1643,1643,0,1,2015
231,249,104905,RUS,M,KRIVOSHEEV Viacheslav,1643,1643,0,1,2015
232,274,116680,CRO,M,ZELJKO Filip,1643,1581,0,1,2015
232,255,110615,SLO,M,ZIBRAT Jan,1643,1637,0,1,2015
233,251,115438,POL,M,KULPA Konrad,1642,1642,0,1,2015
234,243,114960,CZE,M,REITSPIES David,1634,1658,0,1,2015
235,235,108066,SCO,M,RUMGAY Gavin,1633,1663,0,1,2015
236,257,107762,ITA,M,RECH DALDOSSO Marco,1631,1631,0,1,2015
237,235,116530,GER,M,ORT Kilian,1628,1663,0,1,2015
238,259,119600,JPN,M,OGATA Ryotaro,1628,1628,0,1,2015
0,0,120310,NED,M,AGAMYAN Erik,238,242,0,1,2015
239,260,104102,WAL,M,JENKINS Ryan,1626,1626,0,1,2015
240,261,107570,UKR,M,PRYSHCHEPA Yevhen,1625,1625,0,1,2015
241,258,107996,NOR,M,RONNEBERG Espen,1623,1629,0,1,2015
242,262,114709,BEL,M,LAMBIET Florent,1618,1624,0,1,2015
243,266,107344,RUS,M,PETRUKHIN Evgeny,1611,1611,0,1,2015
0,0,122216,ARG,M,GIBO Nicolas,243,243,0,1,2015
244,239,103159,BUL,M,GOLOVANOV Stanislav,1610,1661,0,1,2015
0,1047,119651,ESA,M,VILLALTA Oscar,244,244,0,1,2015
245,265,100486,ARG,M,ALTO Gaston,1609,1618,0,1,2015
246,264,111512,PUR,M,GONZALEZ Daniel,1607,1621,0,1,2015
0,0,121435,PUR,M,ECHEVARRIA Sebastian,246,246,0,1,2015
247,0,123732,GER,M,HELBING Bjorn,1606,0,0,1,2015
249,268,103604,DEN,M,HINDERSSON Mikkel,1604,1605,0,1,2015
250,269,115561,KOR,M,PARK Jeongwoo,1599,1599,0,1,2015
251,270,114281,USA,M,WANG Timothy,1593,1593,0,1,2015
252,273,112121,CUB,M,CAMPOS Jorge,1584,1584,0,1,2015
253,285,104087,BEL,M,JEAN Lauric,1580,1556,0,1,2015
254,0,112773,KOR,M,KIM Youngman,1580,0,0,1,2015
254,287,117900,SGP,M,YIN Jing Yuan,1580,1552,0,1,2015
256,276,111827,SRB,M,CREPULJA Bojan,1576,1576,0,1,2015
257,277,123729,DEN,M,ZHAI ^^ Yujia,1572,1572,0,1,2015
258,290,117890,KAZ,M,GERASSIMENKO Kirill,1571,1549,0,1,2015
259,278,100829,RUS,M,BAIBULDIN Andrei,1570,1570,0,1,2015
0,0,115977,USA,M,CHU Anthony,259,259,0,1,2015
260,279,108758,SLO,M,SLATINSEK Uros,1569,1569,0,1,2015
261,280,121514,KOR,M,AN Jaehyun,1568,1568,0,1,2015
262,291,107738,DEN,M,RASMUSSEN Morten,1560,1541,0,1,2015
263,0,131116,RUS,M,ANISIMOV Anton,1559,0,0,1,2015
264,293,114716,HUN,M,ECSEKI Nandor,1556,1539,0,1,2015
265,286,107697,GUA,M,RAMIREZ Jose Miguel,1555,1555,0,1,2015
266,282,117312,BRA,M,ISHIY Vitor,1552,1561,0,1,2015
267,289,100091,ISR,M,ABRAMOV Isaak,1551,1551,0,1,2015
268,283,114718,ENG,M,WALKER Samuel,1548,1560,0,1,2015
269,297,116845,SWE,M,AHLANDER-J Carl,1543,1532,0,1,2015
270,312,114410,SWE,M,RANEFUR Elias,1543,1498,0,1,2015
271,287,112073,SWE,M,BRODD Viktor,1540,1552,0,1,2015
272,294,107641,ISR,M,RABINOVICH Shimon,1538,1538,0,1,2015
273,295,108921,TTO,M,ST LOUIS Dexter,1535,1535,0,1,2015
274,298,110768,CYP,M,YIANGOU Marios,1531,1531,0,1,2015
274,303,114717,HUN,M,SZUDI Adam,1531,1524,0,1,2015
0,1041,120812,PER,M,ROTSTAIN Alexander,274,274,0,1,2015
275,298,106948,ISR,M,BEN ARI Omri,1531,1531,0,1,2015
277,300,111132,AUT,M,HEIMBERGER Martin,1530,1530,0,1,2015
278,300,109388,CAN,M,THERIAULT Pierre-Luc,1530,1530,0,1,2015
279,291,110471,RUS,M,ZAIKIN Alan,1528,1541,0,1,2015
280,331,114715,GER,M,QIU Dang,1528,1455,0,1,2015
281,0,123846,JPN,M,KORIYAMA Hokuto,1527,0,0,1,2015
282,306,115048,RUS,M,CHERNOV Konstantin,1525,1514,0,1,2015
283,304,106913,CHI,M,OLIVARES Felipe,1523,1523,0,1,2015
284,305,111959,EGY,M,ASSAR Khalid,1521,1521,0,1,2015
285,307,112077,SWE,M,TRAN Anthony,1513,1513,0,1,2015
285,307,105801,BRA,M,MANHANI Humberto,1513,1513,0,1,2015
287,331,121042,ROU,M,PLETEA Cristian,1511,1455,0,1,2015
288,311,115548,HKG,M,LI Hon Ming,1508,1501,0,1,2015
289,315,115161,ARG,M,TENTI Fermin,1508,1489,0,1,2015
290,310,100302,KSA,M,AL-JADAI Naif,1503,1503,0,1,2015
0,1039,118006,GUA,M,CORDERO Camilo,290,290,0,1,2015
291,338,104086,FRA,M,JEAN Gregoire,1498,1444,0,1,2015
292,313,107961,BEL,M,ROGIERS Benjamin,1493,1493,0,1,2015
293,314,120232,JPN,M,FUJIMURA Tomoya,1491,1491,0,1,2015
294,316,119677,KOR,M,KIM Doyub,1483,1483,0,1,2015
295,334,120848,RUS,M,GUSEV Arseniy,1478,1450,0,1,2015
296,320,115019,SVK,M,NOVOTA Samuel,1478,1478,0,1,2015
297,322,106049,TUR,M,MENGE Gencay,1476,1476,0,1,2015
298,322,100234,KSA,M,AL-ABBAD Abdulaziz,1476,1476,0,1,2015
0,0,120074,LUX,M,MLADENOVIC Luka,298,301,0,1,2015
0,0,120793,MRI,M,GUKHOOL Wasiim,298,298,0,1,2015
300,325,112372,RUS,M,GADIEV Vildan,1466,1468,0,1,2015
300,326,106053,BEL,M,MERCHEZ Cedric,1466,1466,0,1,2015
0,0,121236,USA,M,NIE Derek,300,300,0,1,2015
302,327,110408,BUL,M,YORDANOV Teodor,1460,1460,0,1,2015
303,328,117354,JPN,M,KAKITSUKA Masato,1459,1459,0,1,2015
304,330,117916,TPE,M,LEE Chun-Lin,1458,1458,0,1,2015
305,324,102247,ESP,M,DIEZ Endika,1455,1469,0,1,2015
0,0,123676,TUR,M,KOYUNCU Mucahit,305,305,0,1,2015
306,349,116820,KOR,M,PARK Ganghyeon,1453,1421,0,1,2015
307,333,109151,ARG,M,TABACHNIK Pablo,1445,1451,0,1,2015
308,337,102890,BUL,M,GABROVSKI Petko,1445,1445,0,1,2015
309,352,119877,TPE,M,PENG Wang-Wei,1444,1415,0,1,2015
310,389,116641,FRA,M,RUIZ Romain,1443,1347,0,1,2015
311,371,113130,RUS,M,MUTYGULLIN Ramil,1440,1375,0,1,2015
312,340,113446,MNE,M,CEKIC Irfan,1438,1438,0,1,2015
313,341,106319,CUB,M,MORA Yohan,1433,1433,0,1,2015
314,0,124400,JPN,M,KATO Yuji,1433,0,0,1,2015
315,343,109691,EST,M,VAINULA Vallot,1432,1432,0,1,2015
316,344,106600,VEN,M,NAVAS Marco,1430,1430,0,1,2015
317,338,106062,RUS,M,MERZLIKIN Taras,1428,1444,0,1,2015
317,345,131155,PRK,M,KIM ^^ Ok Chan,1428,1428,0,1,2015
319,346,103093,ARG,M,GILABERT Rodrigo,1426,1426,0,1,2015
320,0,101769,KOR,M,CHOI Kichan,1422,0,0,1,2015
320,347,113926,LTU,M,MIKUTIS Tomas,1422,1422,0,1,2015
322,349,112284,ENG,M,MCBEATH David,1421,1421,0,1,2015
323,366,118927,SLO,M,JORGIC Darko,1420,1388,0,1,2015
324,353,103771,USA,M,HUGH Adam,1412,1412,0,1,2015
325,0,124401,JPN,M,YOKOYAMA Akira,1409,0,0,1,2015
0,0,124438,NOR,M,SIAPKARAS Petros,325,325,0,1,2015
0,0,123588,POL,M,URBANOWICZ Kamil,325,325,0,1,2015
326,351,114868,NED,M,GOMMERS Rajko,1408,1417,0,1,2015
327,430,114860,HUN,M,MAJOROS Bence,1407,1270,0,1,2015
328,357,120983,JPN,M,IZUMO Takuto,1404,1404,0,1,2015
329,374,115828,SUI,M,WEBER Lionel,1403,1372,0,1,2015
331,359,108779,EST,M,SMIRNOV Aleksandr,1400,1401,0,1,2015
332,360,113419,BRA,M,JOUTI Eric,1400,1400,0,1,2015
333,354,114848,BEL,M,ALLEGRO Martin,1399,1411,0,1,2015
334,386,114973,BLR,M,KHANIN Aliaksandr,1398,1351,0,1,2015
335,0,105098,FRA,M,LAVERGNE Paul,1394,0,0,1,2015
337,367,114063,NED,M,OOSTWOUDER Ewout,1386,1386,0,1,2015
338,0,102520,ISR,M,ELENSKY Gregory,1384,0,0,1,2015
339,369,102513,EGY,M,ELSOBKY Mohamed,1382,1382,0,1,2015
340,356,112371,RUS,M,KUIMOV Philipp,1376,1407,0,1,2015
0,0,122121,WAL,M,JENKINS Jac,340,340,0,1,2015
341,364,118671,DEN,M,RASMUSSEN Tobias,1373,1390,0,1,2015
342,387,118889,RUS,M,ISMAILOV Sadi,1373,1350,0,1,2015
343,370,112361,ISR,M,TAUBER Michael,1373,1376,0,1,2015
0,0,122643,IRL,M,GILLEN Alexander,344,344,0,1,2015
0,1017,120222,CRO,M,MURAT Matej,344,344,0,1,2015
345,428,102753,RUS,M,FILATOV Vasilij,1371,1275,0,1,2015
346,375,113915,AUT,M,LEITGEB Stefan,1371,1371,0,1,2015
0,1016,119601,SUI,M,LANZ Colin,346,346,0,1,2015
347,372,109661,MEX,M,URIBE Salvador,1371,1374,0,1,2015
348,406,116798,CZE,M,POLANSKY Tomas,1366,1304,0,1,2015
349,404,115100,SVK,M,VALUCH Alexander,1363,1311,0,1,2015
350,376,119850,KOR,M,KIM Daewoo,1362,1362,0,1,2015
351,376,112176,BRA,M,TOMA Danilo,1362,1362,0,1,2015
352,0,115397,SWE,M,HEDLUND Jesper,1360,1299,0,1,2015
353,378,104062,BEL,M,JANSSENS Tim,1360,1360,0,1,2015
354,378,111219,LTU,M,UDRA Alfredas,1360,1360,0,1,2015
355,0,112195,LUX,M,MUHLBACH ^^ Hermann,1357,1357,0,1,2015
0,0,123130,NGR,M,AKOMOLAFE Sunday,355,355,0,1,2015
356,0,119683,KOR,M,LEE Jangmok,1357,1287,0,1,2015
357,381,104393,LAT,M,KARTUZOVS Olegs,1356,1356,0,1,2015
358,381,124005,PRK,M,AN Ji Song,1356,1356,0,1,2015
0,1011,119621,GUA,M,BAEK Dong Ju,358,358,0,1,2015
